check_date,ticker,team,sequence,distance,close_price
2025-10-02,NTLA,seq_eq_1,1,-5.23,16.11
2025-10-02,TSHA,seq_eq_1,1,0.82,3.36
2025-10-02,AMRK,seq_eq_0,0,-8.40,26.44
2025-10-02,ATRC,seq_eq_0,0,9.68,34.29
2025-10-02,CBAN,seq_eq_0,0,9.84,16.66
2025-10-02,CIA,seq_eq_0,0,16.37,5.13
2025-10-02,CMRE,seq_eq_0,0,6.62,11.94
2025-10-02,DAKT,seq_eq_0,0,-4.18,20.11
2025-10-02,DSGN,seq_eq_0,0,25.58,6.02
2025-10-02,ECVT,seq_eq_0,0,8.71,8.84
2025-10-02,ETNB,seq_eq_0,0,-4.78,14.84
2025-10-02,FUBO,seq_eq_0,0,17.47,3.95
2025-10-02,GENI,seq_eq_0,0,13.74,11.94
2025-10-02,ISPR,seq_eq_0,0,44.67,2.44
2025-10-02,UCB,seq_eq_0,0,5.46,31.15
2025-10-03,ABUS,seq_gt_1,>1,-9.13,4.38
2025-10-03,AIRS,seq_gt_1,>1,-4.26,7.74
2025-10-03,AMRC,seq_gt_1,>1,-4.74,37.33
2025-10-03,AQST,seq_gt_1,>1,10.52,5.8
2025-10-03,BTU,seq_gt_1,>1,-12.38,32.0
2025-10-03,CENX,seq_gt_1,>1,1.61,29.87
2025-10-03,CLPT,seq_gt_1,>1,-5.95,27.38
2025-10-03,DK,seq_gt_1,>1,6.83,32.21
2025-10-03,EGAN,seq_gt_1,>1,-3.43,9.92
2025-10-03,ERAS,seq_gt_1,>1,-18.18,2.42
2025-10-03,FORM,seq_gt_1,>1,-13.00,39.69
2025-10-03,FULC,seq_gt_1,>1,-15.62,9.22
2025-10-03,MFH,seq_gt_1,>1,-15.27,29.41
2025-10-03,NSSC,seq_gt_1,>1,-12.01,42.64
2025-10-03,NTLA,seq_gt_1,>1,-3.21,19.96
2025-10-03,PLYM,seq_gt_1,>1,1.08,22.13
2025-10-03,REAL,seq_gt_1,>1,-14.47,10.99
2025-10-03,RR,seq_gt_1,>1,-11.33,6.18
2025-10-03,SSRM,seq_gt_1,>1,-10.36,23.35
2025-10-03,TSHA,seq_gt_1,>1,3.15,4.76
2025-10-03,CLPT,seq_eq_1,1,-5.95,19.28
2025-10-03,EGAN,seq_eq_1,1,-3.43,9.01
2025-10-03,MFH,seq_eq_1,1,-15.27,7.16
2025-10-03,RR,seq_eq_1,1,-11.33,2.98
2025-10-03,AMRK,seq_eq_0,0,-9.48,26.69
2025-10-03,ANGO,seq_eq_0,0,-3.26,11.64
2025-10-03,ATRC,seq_eq_0,0,7.96,34.81
2025-10-03,CBAN,seq_eq_0,0,8.93,16.8
2025-10-03,CIA,seq_eq_0,0,14.81,5.2
2025-10-03,CMRE,seq_eq_0,0,6.71,11.93
2025-10-03,DAKT,seq_eq_0,0,-3.26,19.92
2025-10-03,DOCN,seq_eq_0,0,5.03,37.37
2025-10-03,DSGN,seq_eq_0,0,23.57,6.11
2025-10-03,ECVT,seq_eq_0,0,11.50,8.61
2025-10-03,ETNB,seq_eq_0,0,-4.92,14.85
2025-10-03,FUBO,seq_eq_0,0,16.67,3.96
2025-10-03,GENI,seq_eq_0,0,13.64,11.95
2025-10-03,ISPR,seq_eq_0,0,41.37,2.49
2025-10-03,OLMA,seq_eq_0,0,-0.81,11.1
2025-10-03,SKYT,seq_eq_0,0,13.45,18.37
2025-10-03,UCB,seq_eq_0,0,4.22,31.51
2025-10-06,ABUS,seq_gt_1,>1,-8.53,4.34
2025-10-06,AIRS,seq_gt_1,>1,-9.54,8.18
2025-10-06,ALB,seq_gt_1,>1,-4.97,92.03
2025-10-06,AMRC,seq_gt_1,>1,-7.14,38.25
2025-10-06,AQST,seq_gt_1,>1,7.20,5.97
2025-10-06,BTU,seq_gt_1,>1,-10.39,31.28
2025-10-06,CENX,seq_gt_1,>1,4.15,29.14
2025-10-06,CLPT,seq_gt_1,>1,-3.20,26.59
2025-10-06,DK,seq_gt_1,>1,7.43,32.02
2025-10-06,EGAN,seq_gt_1,>1,-8.59,10.48
2025-10-06,ERAS,seq_gt_1,>1,-15.45,2.33
2025-10-06,FORM,seq_gt_1,>1,-19.05,42.57
2025-10-06,FULC,seq_gt_1,>1,-18.21,9.5
2025-10-06,MFH,seq_gt_1,>1,2.74,35.79
2025-10-06,NSSC,seq_gt_1,>1,-13.92,43.52
2025-10-06,NTLA,seq_gt_1,>1,-6.13,20.54
2025-10-06,REAL,seq_gt_1,>1,-7.76,10.18
2025-10-06,RR,seq_gt_1,>1,-16.87,6.58
2025-10-06,SSRM,seq_gt_1,>1,-10.59,23.41
2025-10-06,TSHA,seq_gt_1,>1,10.86,4.42
2025-10-06,AMRK,seq_eq_0,0,-6.44,25.76
2025-10-06,ANGO,seq_eq_0,0,-0.09,11.26
2025-10-06,ATRC,seq_eq_0,0,8.12,34.73
2025-10-06,CBAN,seq_eq_0,0,8.74,16.82
2025-10-06,CIA,seq_eq_0,0,10.97,5.38
2025-10-06,CMRE,seq_eq_0,0,8.25,11.76
2025-10-06,DAKT,seq_eq_0,0,-1.03,19.47
2025-10-06,DOCN,seq_eq_0,0,2.11,38.39
2025-10-06,DSGN,seq_eq_0,0,18.74,6.35
2025-10-06,ECVT,seq_eq_0,0,13.61,8.45
2025-10-06,ETNB,seq_eq_0,0,-5.11,14.87
2025-10-06,FUBO,seq_eq_0,0,17.60,3.92
2025-10-06,GENI,seq_eq_0,0,15.10,11.79
2025-10-06,ISPR,seq_eq_0,0,38.89,2.52
2025-10-06,OLMA,seq_eq_0,0,-0.54,11.06
2025-10-06,PLYM,seq_eq_0,0,1.64,22.0
2025-10-06,SKYT,seq_eq_0,0,16.37,17.9
2025-10-06,TARA,seq_eq_0,0,-8.21,4.87
2025-10-06,TDOC,seq_eq_0,0,13.65,8.57
2025-10-06,UCB,seq_eq_0,0,3.08,31.85
2025-10-07,ABUS,seq_gt_1,>1,-7.46,4.29
2025-10-07,AIRS,seq_gt_1,>1,-7.85,8.03
2025-10-07,ALB,seq_gt_1,>1,-3.57,90.53
2025-10-07,AMRC,seq_gt_1,>1,-8.67,38.85
2025-10-07,AQST,seq_gt_1,>1,7.20,5.97
2025-10-07,BTU,seq_gt_1,>1,-13.52,32.4
2025-10-07,CENX,seq_gt_1,>1,8.01,28.09
2025-10-07,CLPT,seq_gt_1,>1,-2.46,26.39
2025-10-07,DK,seq_gt_1,>1,9.07,31.53
2025-10-07,DSGN,seq_gt_1,>1,16.02,6.49
2025-10-07,EGAN,seq_gt_1,>1,2.17,12.92
2025-10-07,ERAS,seq_gt_1,>1,6.05,2.48
2025-10-07,FORM,seq_gt_1,>1,-11.41,38.83
2025-10-07,FULC,seq_gt_1,>1,-16.02,9.24
2025-10-07,MFH,seq_gt_1,>1,14.78,32.01
2025-10-07,NSSC,seq_gt_1,>1,-13.23,43.1
2025-10-07,NTLA,seq_gt_1,>1,-5.87,20.44
2025-10-07,REAL,seq_gt_1,>1,-9.72,10.39
2025-10-07,RR,seq_gt_1,>1,5.24,7.06
2025-10-07,SSRM,seq_gt_1,>1,-10.02,23.25
2025-10-07,TE,seq_gt_1,>1,-8.74,2.86
2025-10-07,TSHA,seq_gt_1,>1,3.81,4.72
2025-10-07,AMRK,seq_eq_0,0,-6.02,25.58
2025-10-07,ANGO,seq_eq_0,0,15.11,11.05
2025-10-07,ATRC,seq_eq_0,0,9.94,34.12
2025-10-07,CBAN,seq_eq_0,0,9.46,16.71
2025-10-07,CIA,seq_eq_0,0,11.80,5.34
2025-10-07,CMRE,seq_eq_0,0,10.60,11.51
2025-10-07,DAKT,seq_eq_0,0,-0.98,19.45
2025-10-07,DOCN,seq_eq_0,0,2.25,38.29
2025-10-07,ECVT,seq_eq_0,0,15.54,8.3
2025-10-07,ETNB,seq_eq_0,0,-4.92,14.83
2025-10-07,FUBO,seq_eq_0,0,18.86,3.87
2025-10-07,GENI,seq_eq_0,0,17.61,11.53
2025-10-07,ISPR,seq_eq_0,0,51.08,2.31
2025-10-07,OLMA,seq_eq_0,0,10.25,10.44
2025-10-07,PLYM,seq_eq_0,0,1.64,21.99
2025-10-07,RIOT,seq_eq_0,0,-2.10,21.47
2025-10-07,SKYT,seq_eq_0,0,9.93,18.94
2025-10-07,TARA,seq_eq_0,0,-7.68,4.82
2025-10-07,TDOC,seq_eq_0,0,16.01,8.37
2025-10-07,UCB,seq_eq_0,0,2.31,32.07
2025-10-08,AIRS,seq_gt_1,>1,-13.57,8.55
2025-10-08,ALB,seq_gt_1,>1,-4.96,91.69
2025-10-08,AMRC,seq_gt_1,>1,-8.16,38.59
2025-10-08,AMRK,seq_gt_1,>1,-11.94,27.23
2025-10-08,AQST,seq_gt_1,>1,3.23,6.2
2025-10-08,BTU,seq_gt_1,>1,-11.72,31.74
2025-10-08,CENX,seq_gt_1,>1,-4.02,31.6
2025-10-08,CLPT,seq_gt_1,>1,-13.07,29.6
2025-10-08,DK,seq_gt_1,>1,-0.72,34.63
2025-10-08,DSGN,seq_gt_1,>1,8.21,6.94
2025-10-08,EGAN,seq_gt_1,>1,2.49,12.87
2025-10-08,ERAS,seq_gt_1,>1,7.82,2.43
2025-10-08,FORM,seq_gt_1,>1,-10.11,38.19
2025-10-08,FULC,seq_gt_1,>1,-19.63,9.63
2025-10-08,MFH,seq_gt_1,>1,21.52,30.21
2025-10-08,NSSC,seq_gt_1,>1,-14.96,43.91
2025-10-08,NTLA,seq_gt_1,>1,8.13,24.47
2025-10-08,REAL,seq_gt_1,>1,-10.68,10.49
2025-10-08,RIOT,seq_gt_1,>1,-4.55,21.99
2025-10-08,RR,seq_gt_1,>1,8.96,6.81
2025-10-08,SSRM,seq_gt_1,>1,-11.02,23.51
2025-10-08,TARA,seq_gt_1,>1,-12.43,5.07
2025-10-08,TDOC,seq_gt_1,>1,6.49,9.09
2025-10-08,TE,seq_gt_1,>1,-11.26,2.93
2025-10-08,TSHA,seq_gt_1,>1,-3.36,5.06
2025-10-08,CENX,seq_eq_1,1,-4.02,24.52
2025-10-08,DK,seq_eq_1,1,-0.72,31.0
2025-10-08,TSHA,seq_eq_1,1,-3.36,3.36
2025-10-08,ABUS,seq_eq_0,0,-5.02,4.18
2025-10-08,ANGO,seq_eq_0,0,14.30,11.12
2025-10-08,ATRC,seq_eq_0,0,6.84,35.08
2025-10-08,CBAN,seq_eq_0,0,9.59,16.69
2025-10-08,CIA,seq_eq_0,0,7.96,5.53
2025-10-08,CMRE,seq_eq_0,0,13.86,11.18
2025-10-08,DAKT,seq_eq_0,0,-3.46,19.95
2025-10-08,DOCN,seq_eq_0,0,3.33,37.84
2025-10-08,ECVT,seq_eq_0,0,15.13,8.33
2025-10-08,ETNB,seq_eq_0,0,-4.86,14.81
2025-10-08,FUBO,seq_eq_0,0,18.30,3.88
2025-10-08,GENI,seq_eq_0,0,14.54,11.83
2025-10-08,ISPR,seq_eq_0,0,51.30,2.3
2025-10-08,OLMA,seq_eq_0,0,7.08,10.73
2025-10-08,PLYM,seq_eq_0,0,2.01,21.9
2025-10-08,SKYT,seq_eq_0,0,7.72,19.31
2025-10-08,UCB,seq_eq_0,0,2.47,32.01
2025-10-09,ABUS,seq_gt_1,>1,-7.03,4.27
2025-10-09,AIRS,seq_gt_1,>1,-14.19,8.6
2025-10-09,ALB,seq_gt_1,>1,-9.87,96.5
2025-10-09,AMRC,seq_gt_1,>1,-10.45,39.53
2025-10-09,AMRK,seq_gt_1,>1,-12.32,27.27
2025-10-09,AQST,seq_gt_1,>1,-4.48,6.69
2025-10-09,BTU,seq_gt_1,>1,-12.03,31.84
2025-10-09,CENX,seq_gt_1,>1,-3.16,31.32
2025-10-09,CLPT,seq_gt_1,>1,-11.15,28.96
2025-10-09,DK,seq_gt_1,>1,4.66,34.36
2025-10-09,DOCN,seq_gt_1,>1,-1.24,39.54
2025-10-09,DSGN,seq_gt_1,>1,5.34,7.12
2025-10-09,EGAN,seq_gt_1,>1,4.35,12.63
2025-10-09,ERAS,seq_gt_1,>1,6.94,2.45
2025-10-09,FORM,seq_gt_1,>1,-10.69,38.36
2025-10-09,FULC,seq_gt_1,>1,-19.65,9.62
2025-10-09,MFH,seq_gt_1,>1,16.63,31.45
2025-10-09,NSSC,seq_gt_1,>1,-13.08,42.89
2025-10-09,NTLA,seq_gt_1,>1,3.73,25.46
2025-10-09,REAL,seq_gt_1,>1,-8.41,10.22
2025-10-09,RIOT,seq_gt_1,>1,-5.88,22.28
2025-10-09,RR,seq_gt_1,>1,13.48,6.53
2025-10-09,SSRM,seq_gt_1,>1,-8.49,22.85
2025-10-09,TARA,seq_gt_1,>1,0.18,5.61
2025-10-09,TE,seq_gt_1,>1,0.78,3.83
2025-10-09,TSHA,seq_gt_1,>1,-2.40,5.0
2025-10-09,AQST,seq_eq_1,1,-4.48,5.06
2025-10-09,DOCN,seq_eq_1,1,-1.24,38.71
2025-10-09,ANGO,seq_eq_0,0,14.00,11.14
2025-10-09,ATRC,seq_eq_0,0,2.69,36.47
2025-10-09,BTBT,seq_eq_0,0,-4.98,4.02
2025-10-09,CBAN,seq_eq_0,0,9.78,16.66
2025-10-09,CIA,seq_eq_0,0,8.56,5.49
2025-10-09,CMRE,seq_eq_0,0,13.67,11.19
2025-10-09,DAKT,seq_eq_0,0,-1.98,19.65
2025-10-09,ECVT,seq_eq_0,0,15.56,8.29
2025-10-09,ETNB,seq_eq_0,0,-5.38,14.87
2025-10-09,FANG,seq_eq_0,0,5.39,144.21
2025-10-09,FUBO,seq_eq_0,0,19.58,3.83
2025-10-09,GENI,seq_eq_0,0,12.74,12.01
2025-10-09,HYLN,seq_eq_0,0,9.91,2.32
2025-10-09,ISPR,seq_eq_0,0,43.39,2.42
2025-10-09,OLMA,seq_eq_0,0,7.49,10.68
2025-10-09,PLYM,seq_eq_0,0,3.86,21.5
2025-10-09,SKYT,seq_eq_0,0,5.48,19.71
2025-10-09,TDOC,seq_eq_0,0,9.04,8.85
2025-10-09,UCB,seq_eq_0,0,2.40,32.02
2025-10-10,AIRS,seq_gt_1,>1,-15.38,8.71
2025-10-10,ALB,seq_gt_1,>1,-3.38,89.86
2025-10-10,AMRC,seq_gt_1,>1,-7.36,38.18
2025-10-10,AQST,seq_gt_1,>1,-2.29,6.54
2025-10-10,BTU,seq_gt_1,>1,-9.36,30.89
2025-10-10,CENX,seq_gt_1,>1,6.93,30.29
2025-10-10,CLPT,seq_gt_1,>1,-1.49,26.11
2025-10-10,DK,seq_gt_1,>1,11.27,32.31
2025-10-10,DSGN,seq_gt_1,>1,10.96,6.75
2025-10-10,EGAN,seq_gt_1,>1,3.05,12.79
2025-10-10,ERAS,seq_gt_1,>1,8.30,2.41
2025-10-10,FORM,seq_gt_1,>1,-10.33,38.14
2025-10-10,FULC,seq_gt_1,>1,-14.13,8.99
2025-10-10,GLUE,seq_gt_1,>1,-16.53,10.04
2025-10-10,MFH,seq_gt_1,>1,58.93,23.06
2025-10-10,NSSC,seq_gt_1,>1,-11.23,41.94
2025-10-10,NTLA,seq_gt_1,>1,7.50,24.52
2025-10-10,RR,seq_gt_1,>1,25.00,5.92
2025-10-10,SSRM,seq_gt_1,>1,-6.82,22.44
2025-10-10,TARA,seq_gt_1,>1,7.28,5.22
2025-10-10,TE,seq_gt_1,>1,5.77,3.64
2025-10-10,TSHA,seq_gt_1,>1,-0.20,4.88
2025-10-10,ABUS,seq_eq_0,0,-3.65,4.11
2025-10-10,AMRK,seq_eq_0,0,-9.86,26.46
2025-10-10,ANGO,seq_eq_0,0,15.36,11.0
2025-10-10,ATRC,seq_eq_0,0,3.40,36.18
2025-10-10,BEAM,seq_eq_0,0,9.08,26.32
2025-10-10,BTBT,seq_eq_0,0,15.69,3.76
2025-10-10,CBAN,seq_eq_0,0,13.82,16.06
2025-10-10,CIA,seq_eq_0,0,12.03,5.32
2025-10-10,CMRE,seq_eq_0,0,17.02,10.87
2025-10-10,DAKT,seq_eq_0,0,26.98,19.16
2025-10-10,DOCN,seq_eq_0,0,9.20,37.29
2025-10-10,ECVT,seq_eq_0,0,18.27,8.1
2025-10-10,ETNB,seq_eq_0,0,-5.00,14.8
2025-10-10,FANG,seq_eq_0,0,8.58,139.82
2025-10-10,FUBO,seq_eq_0,0,23.91,3.68
2025-10-10,GENI,seq_eq_0,0,17.84,11.49
2025-10-10,HUT,seq_eq_0,0,17.74,43.57
2025-10-10,HYLN,seq_eq_0,0,12.83,2.26
2025-10-10,ISPR,seq_eq_0,0,56.82,2.2
2025-10-10,OLMA,seq_eq_0,0,8.42,10.57
2025-10-10,PLYM,seq_eq_0,0,5.88,21.08
2025-10-10,REAL,seq_eq_0,0,-1.06,9.45
2025-10-10,RIOT,seq_eq_0,0,-0.33,21.01
2025-10-10,SKYT,seq_eq_0,0,16.94,17.77
2025-10-10,TDOC,seq_eq_0,0,20.38,8.0
2025-10-10,UCB,seq_eq_0,0,7.48,30.5
2025-10-13,ABUS,seq_gt_1,>1,-7.48,4.28
2025-10-13,AIRS,seq_gt_1,>1,0.62,9.7
2025-10-13,ALB,seq_gt_1,>1,-10.05,96.34
2025-10-13,AMRC,seq_gt_1,>1,-15.30,41.71
2025-10-13,AMRK,seq_gt_1,>1,-13.49,27.5
2025-10-13,AQST,seq_gt_1,>1,-4.20,6.66
2025-10-13,BTU,seq_gt_1,>1,-16.25,33.42
2025-10-13,CENX,seq_gt_1,>1,-1.58,32.91
2025-10-13,CLPT,seq_gt_1,>1,-2.09,26.27
2025-10-13,DK,seq_gt_1,>1,5.43,34.09
2025-10-13,DOCN,seq_gt_1,>1,2.88,39.53
2025-10-13,DSGN,seq_gt_1,>1,15.25,6.49
2025-10-13,EGAN,seq_gt_1,>1,-5.93,14.0
2025-10-13,ERAS,seq_gt_1,>1,8.75,2.4
2025-10-13,FORM,seq_gt_1,>1,-15.27,40.28
2025-10-13,FULC,seq_gt_1,>1,-11.89,8.75
2025-10-13,GLUE,seq_gt_1,>1,-19.62,10.4
2025-10-13,HUT,seq_gt_1,>1,4.40,49.11
2025-10-13,MFH,seq_gt_1,>1,101.76,18.15
2025-10-13,NSSC,seq_gt_1,>1,-12.75,42.6
2025-10-13,NTLA,seq_gt_1,>1,10.73,23.76
2025-10-13,REAL,seq_gt_1,>1,-8.25,10.18
2025-10-13,RIOT,seq_gt_1,>1,-3.59,21.7
2025-10-13,RR,seq_gt_1,>1,14.73,6.45
2025-10-13,SSRM,seq_gt_1,>1,-11.10,23.52
2025-10-13,TARA,seq_gt_1,>1,4.49,5.34
2025-10-13,TE,seq_gt_1,>1,9.71,3.5
2025-10-13,TSHA,seq_gt_1,>1,-3.76,5.05
2025-10-13,CENX,seq_eq_1,1,-1.58,24.52
2025-10-13,EGAN,seq_eq_1,1,-5.93,9.01
2025-10-13,ANGO,seq_eq_0,0,13.93,11.13
2025-10-13,ATRC,seq_eq_0,0,5.00,35.6
2025-10-13,BEAM,seq_eq_0,0,12.92,25.39
2025-10-13,BTBT,seq_eq_0,0,8.50,4.0
2025-10-13,CBAN,seq_eq_0,0,11.40,16.41
2025-10-13,CIA,seq_eq_0,0,7.39,5.55
2025-10-13,CMRE,seq_eq_0,0,12.97,11.26
2025-10-13,DAKT,seq_eq_0,0,25.22,19.43
2025-10-13,ECVT,seq_eq_0,0,15.30,8.3
2025-10-13,ETNB,seq_eq_0,0,-5.07,14.8
2025-10-13,FANG,seq_eq_0,0,6.71,142.11
2025-10-13,FUBO,seq_eq_0,0,19.11,3.82
2025-10-13,GENI,seq_eq_0,0,16.94,11.57
2025-10-13,HYLN,seq_eq_0,0,6.72,2.38
2025-10-13,ISPR,seq_eq_0,0,61.50,2.13
2025-10-13,OLMA,seq_eq_0,0,6.51,10.75
2025-10-13,PLYM,seq_eq_0,0,3.82,21.49
2025-10-13,SKYT,seq_eq_0,0,10.36,18.82
2025-10-13,TDOC,seq_eq_0,0,16.36,8.25
2025-10-13,UCB,seq_eq_0,0,4.06,31.49
2025-10-14,ABUS,seq_gt_1,>1,-6.60,4.24
2025-10-14,AIRS,seq_gt_1,>1,-0.81,9.83
2025-10-14,ALB,seq_gt_1,>1,-10.12,96.24
2025-10-14,AMRC,seq_gt_1,>1,-15.05,41.54
2025-10-14,AMRK,seq_gt_1,>1,-14.36,27.71
2025-10-14,AQST,seq_gt_1,>1,-7.27,6.88
2025-10-14,BTBT,seq_gt_1,>1,5.08,4.13
2025-10-14,BTU,seq_gt_1,>1,-19.78,34.88
2025-10-14,CENX,seq_gt_1,>1,3.84,32.01
2025-10-14,CIA,seq_gt_1,>1,2.94,5.79
2025-10-14,CLPT,seq_gt_1,>1,-1.19,26.03
2025-10-14,DK,seq_gt_1,>1,3.90,34.58
2025-10-14,DOCN,seq_gt_1,>1,0.35,40.48
2025-10-14,DSGN,seq_gt_1,>1,12.69,6.62
2025-10-14,EGAN,seq_gt_1,>1,-5.80,13.97
2025-10-14,ERAS,seq_gt_1,>1,7.88,2.41
2025-10-14,FORM,seq_gt_1,>1,-15.38,40.25
2025-10-14,FULC,seq_gt_1,>1,-11.39,8.69
2025-10-14,GLUE,seq_gt_1,>1,0.85,10.61
2025-10-14,HUT,seq_gt_1,>1,2.62,49.94
2025-10-14,MFH,seq_gt_1,>1,81.46,20.17
2025-10-14,NSSC,seq_gt_1,>1,-13.66,42.98
2025-10-14,NTLA,seq_gt_1,>1,9.87,23.9
2025-10-14,REAL,seq_gt_1,>1,-9.59,10.32
2025-10-14,RIOT,seq_gt_1,>1,-5.81,22.19
2025-10-14,RR,seq_gt_1,>1,9.81,6.73
2025-10-14,SSRM,seq_gt_1,>1,-11.44,23.6
2025-10-14,TARA,seq_gt_1,>1,3.54,5.36
2025-10-14,TE,seq_gt_1,>1,-4.24,4.01
2025-10-14,TSHA,seq_gt_1,>1,-5.81,5.16
2025-10-14,AIRS,seq_eq_1,1,-0.81,7.54
2025-10-14,TE,seq_eq_1,1,-4.24,2.8
2025-10-14,ANGO,seq_eq_0,0,10.96,11.41
2025-10-14,ATRC,seq_eq_0,0,5.54,35.39
2025-10-14,BEAM,seq_eq_0,0,12.59,25.42
2025-10-14,CBAN,seq_eq_0,0,7.09,17.07
2025-10-14,CMRE,seq_eq_0,0,15.43,11.02
2025-10-14,DAKT,seq_eq_0,0,22.26,19.9
2025-10-14,ECVT,seq_eq_0,0,14.61,8.35
2025-10-14,ETNB,seq_eq_0,0,-5.07,14.79
2025-10-14,FANG,seq_eq_0,0,6.80,141.83
2025-10-14,FUBO,seq_eq_0,0,18.54,3.83
2025-10-14,GENI,seq_eq_0,0,15.36,11.72
2025-10-14,HYLN,seq_eq_0,0,5.83,2.4
2025-10-14,ISPR,seq_eq_0,0,46.58,2.34
2025-10-14,OLMA,seq_eq_0,0,6.42,10.74
2025-10-14,PLYM,seq_eq_0,0,3.91,21.47
2025-10-14,RCUS,seq_eq_0,0,-1.02,15.62
2025-10-14,SKYT,seq_eq_0,0,10.37,18.81
2025-10-14,TDOC,seq_eq_0,0,7.17,8.93
2025-10-14,UCB,seq_eq_0,0,1.11,32.4
2025-10-15,ABUS,seq_gt_1,>1,-11.41,4.47
2025-10-15,AIRS,seq_gt_1,>1,-8.28,10.63
2025-10-15,ALB,seq_gt_1,>1,-12.04,98.16
2025-10-15,AMRC,seq_gt_1,>1,-18.46,43.23
2025-10-15,AMRK,seq_gt_1,>1,-15.31,27.95
2025-10-15,ANGO,seq_gt_1,>1,6.93,11.83
2025-10-15,AQST,seq_gt_1,>1,-13.22,7.34
2025-10-15,BTBT,seq_gt_1,>1,6.65,4.06
2025-10-15,BTU,seq_gt_1,>1,-15.03,32.93
2025-10-15,CENX,seq_gt_1,>1,4.17,31.91
2025-10-15,CIA,seq_gt_1,>1,1.02,5.9
2025-10-15,CLPT,seq_gt_1,>1,21.22,24.83
2025-10-15,DK,seq_gt_1,>1,4.94,34.23
2025-10-15,DOCN,seq_gt_1,>1,-6.63,43.45
2025-10-15,DSGN,seq_gt_1,>1,11.03,6.71
2025-10-15,EGAN,seq_gt_1,>1,-8.49,14.37
2025-10-15,ERAS,seq_gt_1,>1,4.02,2.49
2025-10-15,FORM,seq_gt_1,>1,0.02,42.7
2025-10-15,FULC,seq_gt_1,>1,2.59,9.64
2025-10-15,GLUE,seq_gt_1,>1,-3.87,11.11
2025-10-15,HUT,seq_gt_1,>1,-4.97,53.91
2025-10-15,MFH,seq_gt_1,>1,146.76,14.82
2025-10-15,NSSC,seq_gt_1,>1,-14.83,43.5
2025-10-15,NTLA,seq_gt_1,>1,1.08,25.93
2025-10-15,RCUS,seq_gt_1,>1,-8.64,16.9
2025-10-15,REAL,seq_gt_1,>1,-11.49,10.53
2025-10-15,RIOT,seq_gt_1,>1,-5.69,22.13
2025-10-15,RR,seq_gt_1,>1,19.81,6.16
2025-10-15,SSRM,seq_gt_1,>1,-17.75,25.41
2025-10-15,TARA,seq_gt_1,>1,-3.32,5.72
2025-10-15,TE,seq_gt_1,>1,0.38,5.24
2025-10-15,TSHA,seq_gt_1,>1,-9.18,5.34
2025-10-15,DOCN,seq_eq_1,1,-6.63,38.71
2025-10-15,GLUE,seq_eq_1,1,-3.87,8.46
2025-10-15,HUT,seq_eq_1,1,-4.97,46.36
2025-10-15,TARA,seq_eq_1,1,-3.32,4.96
2025-10-15,ATRC,seq_eq_0,0,0.78,37.03
2025-10-15,BBAI,seq_eq_0,0,10.09,8.52
2025-10-15,BEAM,seq_eq_0,0,5.11,27.19
2025-10-15,CBAN,seq_eq_0,0,8.55,16.84
2025-10-15,CMRE,seq_eq_0,0,11.87,11.37
2025-10-15,DAKT,seq_eq_0,0,21.89,19.96
2025-10-15,ECVT,seq_eq_0,0,14.49,8.35
2025-10-15,ETNB,seq_eq_0,0,-5.27,14.8
2025-10-15,FANG,seq_eq_0,0,6.59,141.94
2025-10-15,FUBO,seq_eq_0,0,17.05,3.87
2025-10-15,GENI,seq_eq_0,0,10.38,12.24
2025-10-15,HYLN,seq_eq_0,0,1.20,2.5
2025-10-15,ISPR,seq_eq_0,0,42.50,2.4
2025-10-15,LUNR,seq_eq_0,0,12.42,12.88
2025-10-15,OLMA,seq_eq_0,0,10.03,10.37
2025-10-15,PLYM,seq_eq_0,0,1.69,21.93
2025-10-15,SKYT,seq_eq_0,0,12.28,18.48
2025-10-15,TDOC,seq_eq_0,0,6.71,8.94
2025-10-15,UCB,seq_eq_0,0,3.80,31.55
2025-10-16,ABUS,seq_gt_1,>1,-12.42,4.51
2025-10-16,AIRS,seq_gt_1,>1,13.17,9.49
2025-10-16,ALB,seq_gt_1,>1,-9.56,95.29
2025-10-16,AMRC,seq_gt_1,>1,-17.37,42.61
2025-10-16,AMRK,seq_gt_1,>1,0.30,29.7
2025-10-16,AQST,seq_gt_1,>1,-9.13,7.01
2025-10-16,BTU,seq_gt_1,>1,-15.63,33.15
2025-10-16,CENX,seq_gt_1,>1,2.28,32.49
2025-10-16,CIA,seq_gt_1,>1,2.59,5.8
2025-10-16,CLPT,seq_gt_1,>1,19.07,25.28
2025-10-16,DK,seq_gt_1,>1,8.75,33.02
2025-10-16,DOCN,seq_gt_1,>1,-5.94,43.08
2025-10-16,EGAN,seq_gt_1,>1,-5.19,13.86
2025-10-16,ERAS,seq_gt_1,>1,2.37,2.53
2025-10-16,FORM,seq_gt_1,>1,1.81,41.9
2025-10-16,FULC,seq_gt_1,>1,6.35,9.29
2025-10-16,GLUE,seq_gt_1,>1,11.25,10.31
2025-10-16,HUT,seq_gt_1,>1,17.40,48.78
2025-10-16,MFH,seq_gt_1,>1,201.49,12.12
2025-10-16,NSSC,seq_gt_1,>1,-14.33,43.19
2025-10-16,NTLA,seq_gt_1,>1,5.02,24.91
2025-10-16,REAL,seq_gt_1,>1,-10.48,10.4
2025-10-16,RR,seq_gt_1,>1,29.98,5.67
