ticker,side,entry_date,entry,sl,tp,confidence,exit_date,exit,reason,pnl,pnl_pct,days_held
CBRL,פריצה,2021-03-17,173.54,156.19,208.25,100.0,2021-05-11,156.19,SL,-499.88,-10.0,38
IVR,תמיכה,2021-05-04,38.3,34.47,45.96,100.0,2021-05-11,34.47,SL,-500.0,-10.0,5
DENN,פריצה,2021-04-06,18.07,16.26,21.68,100.0,2021-05-12,16.26,SL,-500.83,-10.02,26
ARKO,פריצה,2021-03-18,9.93,8.94,11.92,100.0,2021-05-14,10.2,TIME,135.95,2.72,40
CARG,תמיכה,2021-03-23,24.56,22.1,29.47,100.0,2021-05-19,27.76,TIME,651.47,13.03,40
JOBY,פריצה,2021-03-24,10.18,9.16,12.22,100.0,2021-05-20,9.91,TIME,-132.61,-2.65,40
NWN,פריצה,2021-03-24,53.11,47.8,63.73,100.0,2021-05-20,53.64,TIME,49.9,1.0,40
ALG,פריצה,2021-03-25,150.52,135.47,180.62,100.0,2021-05-21,155.83,TIME,176.39,3.53,40
CWH,פריצה,2021-05-03,44.01,39.61,52.81,100.0,2021-05-24,39.61,SL,-499.89,-10.0,15
ETNB,תמיכה,2021-05-19,21.87,19.68,26.24,100.0,2021-05-24,19.68,SL,-500.69,-10.01,3
EIG,פריצה,2021-03-30,43.17,38.85,51.8,100.0,2021-05-26,41.32,TIME,-214.27,-4.29,40
LXFR,פריצה,2021-04-12,20.73,18.66,24.88,100.0,2021-06-08,22.99,TIME,545.1,10.9,40
ATEN,פריצה,2021-05-04,8.72,7.85,10.46,100.0,2021-06-10,10.46,TP,997.71,19.95,26
CNNE,תמיכה,2021-05-06,37.97,34.17,45.56,100.0,2021-06-15,34.17,SL,-500.4,-10.01,27
EPRT,פריצה,2021-04-20,25.08,22.57,30.1,100.0,2021-06-16,28.04,TIME,590.11,11.8,40
CMCL,פריצה,2021-05-20,14.87,13.38,17.84,100.0,2021-06-16,13.38,SL,-501.01,-10.02,18
CBT,פריצה,2021-06-08,63.68,57.31,76.42,100.0,2021-06-17,57.31,SL,-500.16,-10.0,7
FBK,פריצה,2021-05-03,42.98,38.68,51.58,100.0,2021-06-18,38.68,SL,-500.23,-10.0,33
MLP,תמיכה,2021-05-04,11.24,10.12,13.49,100.0,2021-06-18,10.12,SL,-498.22,-9.96,32
CVCO,פריצה,2021-04-29,216.85,195.16,260.22,100.0,2021-06-25,219.81,TIME,68.25,1.36,40
GHC,פריצה,2021-04-29,644.61,580.15,773.53,100.0,2021-06-25,629.71,TIME,-115.57,-2.31,40
BBW,פריצה,2021-06-16,17.18,15.46,20.62,100.0,2021-06-25,20.62,TP,1001.16,20.02,7
BATRA,פריצה,2021-05-03,28.28,25.45,33.94,100.0,2021-06-29,28.09,TIME,-33.59,-0.67,40
ATHX,תמיכה,2021-05-10,38.5,34.65,46.2,100.0,2021-06-30,34.65,SL,-500.0,-10.0,36
INDB,פריצה,2021-06-15,79.94,71.95,95.93,100.0,2021-07-06,71.95,SL,-499.75,-9.99,14
TBPH,תמיכה,2021-06-25,15.6,14.04,18.72,100.0,2021-07-06,14.04,SL,-500.0,-10.0,6
CAKE,פריצה,2021-05-24,56.74,51.07,68.09,100.0,2021-07-07,51.07,SL,-499.65,-9.99,30
AMBC,תמיכה,2021-05-11,15.33,13.8,18.4,100.0,2021-07-08,15.08,TIME,-81.54,-1.63,40
BPRN,פריצה,2021-05-11,29.9,26.91,35.88,100.0,2021-07-08,28.18,TIME,-287.63,-5.75,40
BBW,פריצה,2021-06-30,17.31,15.58,20.77,100.0,2021-07-08,15.58,SL,-499.71,-9.99,5
ARR,פריצה,2021-05-13,60.15,54.13,72.18,100.0,2021-07-12,58.1,TIME,-170.41,-3.41,40
ADTN,פריצה,2021-05-14,20.05,18.05,24.06,100.0,2021-07-13,19.21,TIME,-209.48,-4.19,40
JBI,פריצה,2021-06-29,13.9,12.51,16.68,100.0,2021-07-14,12.51,SL,-500.0,-10.0,10
ANDE,פריצה,2021-05-21,30.38,27.34,36.46,100.0,2021-07-15,27.34,SL,-500.33,-10.01,37
ETWO,תמיכה,2021-07-08,11.29,10.16,13.55,100.0,2021-07-15,10.16,SL,-500.44,-10.01,5
GEF,פריצה,2021-05-20,63.33,57.0,76.0,100.0,2021-07-19,57.0,SL,-499.76,-10.0,40
BRY,פריצה,2021-05-24,6.22,5.6,7.46,100.0,2021-07-19,5.6,SL,-498.39,-9.97,38
CVGW,תמיכה,2021-06-28,63.48,57.13,76.18,100.0,2021-07-19,57.13,SL,-500.16,-10.0,14
CHMG,פריצה,2021-05-26,44.35,39.91,53.22,100.0,2021-07-23,43.8,TIME,-62.01,-1.24,40
FF,תמיכה,2021-07-06,9.38,8.44,11.26,100.0,2021-07-27,8.44,SL,-501.07,-10.02,15
AGEN,פריצה,2021-07-08,108.93,98.04,130.72,100.0,2021-07-27,98.04,SL,-499.86,-10.0,13
HRMY,תמיכה,2021-07-08,27.99,25.19,33.59,100.0,2021-07-27,25.19,SL,-500.18,-10.0,13
MRSN,פריצה,2021-07-15,314.0,282.6,376.8,100.0,2021-07-27,282.6,SL,-500.0,-10.0,8
CRVL,פריצה,2021-06-18,40.67,36.6,48.8,100.0,2021-08-03,48.8,TP,999.51,19.99,31
CTGO,פריצה,2021-07-13,22.0,19.8,26.4,100.0,2021-08-03,19.8,SL,-500.0,-10.0,15
FBNC,פריצה,2021-06-10,41.65,37.48,49.98,100.0,2021-08-06,42.02,TIME,44.42,0.89,40
ADTN,פריצה,2021-07-19,19.19,17.27,23.03,100.0,2021-08-06,23.03,TP,1000.52,20.01,14
BLKB,פריצה,2021-06-16,76.43,68.79,91.72,100.0,2021-08-10,68.79,SL,-499.8,-10.0,38
BL,פריצה,2021-06-17,107.28,96.55,128.74,100.0,2021-08-13,112.09,TIME,224.18,4.48,40
CMPO,תמיכה,2021-06-18,8.42,7.58,10.1,100.0,2021-08-16,8.41,TIME,-5.94,-0.12,40
PSFE,תמיכה,2021-07-27,125.76,113.18,150.91,100.0,2021-08-16,113.18,SL,-500.16,-10.0,14
FTDR,תמיכה,2021-07-19,46.5,41.85,55.8,100.0,2021-08-18,41.85,SL,-500.0,-10.0,22
AMPH,פריצה,2021-07-23,20.86,18.77,25.03,100.0,2021-08-19,18.77,SL,-500.96,-10.02,19
ACET,תמיכה,2021-08-03,116.32,104.69,139.58,100.0,2021-08-19,104.69,SL,-499.91,-10.0,12
MNSB,פריצה,2021-06-25,22.5,20.25,27.0,100.0,2021-08-23,23.52,TIME,226.67,4.53,40
CPSS,פריצה,2021-08-06,5.0,4.5,6.0,100.0,2021-08-25,6.0,TP,1000.0,20.0,13
BGFV,פריצה,2021-08-19,21.35,19.22,25.62,100.0,2021-08-25,25.62,TP,1000.0,20.0,4
CARG,תמיכה,2021-08-19,26.4,23.76,31.68,100.0,2021-08-30,31.68,TP,1000.0,20.0,7
ESQ,תמיכה,2021-07-06,23.78,21.4,28.54,100.0,2021-08-31,26.0,TIME,466.78,9.34,40
GRC,פריצה,2021-07-07,34.93,31.44,41.92,100.0,2021-09-01,35.21,TIME,40.08,0.8,40
MAXN,תמיכה,2021-07-27,1508.0,1357.2,1809.6,100.0,2021-09-01,1809.6,TP,1000.0,20.0,26
FRPH,פריצה,2021-07-12,28.96,26.06,34.75,100.0,2021-09-07,28.78,TIME,-31.08,-0.62,40
FTAI,פריצה,2021-08-06,28.37,25.53,34.04,100.0,2021-09-08,25.53,SL,-500.53,-10.01,22
JJSF,פריצה,2021-07-14,168.32,151.49,201.98,100.0,2021-09-09,161.5,TIME,-202.59,-4.05,40
GSBC,פריצה,2021-07-15,52.64,47.38,63.17,100.0,2021-09-10,52.35,TIME,-27.55,-0.55,40
ADV,תמיכה,2021-08-10,233.0,209.7,279.6,100.0,2021-09-10,209.7,SL,-500.0,-10.0,22
TELA,תמיכה,2021-08-30,13.41,12.07,16.09,100.0,2021-09-10,12.07,SL,-499.63,-9.99,8
AHH,תמיכה,2021-07-19,12.8,11.52,15.36,100.0,2021-09-14,13.12,TIME,125.0,2.5,40
VALU,פריצה,2021-09-10,34.27,30.84,41.12,100.0,2021-09-20,30.84,SL,-500.44,-10.01,6
LXFR,פריצה,2021-07-27,19.9,17.91,23.88,100.0,2021-09-22,19.03,TIME,-218.59,-4.37,40
TRNO,פריצה,2021-07-27,67.74,60.97,81.29,100.0,2021-09-22,65.22,TIME,-186.01,-3.72,40
AKYA,פריצה,2021-09-22,17.89,16.1,21.47,100.0,2021-09-24,16.1,SL,-500.28,-10.01,2
DSGN,פריצה,2021-09-24,15.94,14.35,19.13,100.0,2021-09-28,14.35,SL,-498.75,-9.97,2
EYE,פריצה,2021-08-03,54.12,48.71,64.94,100.0,2021-09-29,57.97,TIME,355.69,7.11,40
ANIP,תמיכה,2021-08-18,27.86,25.07,33.43,100.0,2021-09-29,33.43,TP,999.64,19.99,29
AWR,פריצה,2021-09-08,94.69,85.22,113.63,100.0,2021-10-01,85.22,SL,-500.05,-10.0,17
AVIR,פריצה,2021-09-29,32.13,28.92,38.56,100.0,2021-10-01,38.56,TP,1000.62,20.01,2
CIFR,תמיכה,2021-09-28,10.33,9.3,12.4,100.0,2021-10-04,9.3,SL,-498.55,-9.97,4
PCVX,פריצה,2021-09-01,26.92,24.23,32.3,100.0,2021-10-05,24.23,SL,-499.63,-9.99,23
ALXO,פריצה,2021-10-05,73.9,66.51,88.68,100.0,2021-10-07,66.51,SL,-500.0,-10.0,2
GHC,פריצה,2021-08-13,623.0,560.7,747.6,100.0,2021-10-11,595.95,TIME,-217.09,-4.34,40
ASIX,פריצה,2021-09-10,37.81,34.03,45.37,100.0,2021-10-11,45.37,TP,999.74,19.99,21
GLDD,פריצה,2021-08-16,14.94,13.45,17.93,100.0,2021-10-12,14.4,TIME,-180.72,-3.61,40
ITIC,פריצה,2021-08-16,189.55,170.6,227.46,100.0,2021-10-12,187.6,TIME,-51.44,-1.03,40
EAT,פריצה,2021-09-07,52.09,46.88,62.51,100.0,2021-10-18,46.88,SL,-500.1,-10.0,29
ALXO,תמיכה,2021-10-12,59.55,53.59,71.46,100.0,2021-10-18,53.59,SL,-500.42,-10.01,4
ABCB,פריצה,2021-08-23,48.79,43.91,58.55,100.0,2021-10-19,51.97,TIME,325.89,6.52,40
CDNA,פריצה,2021-09-29,60.53,54.48,72.64,100.0,2021-10-19,72.64,TP,1000.33,20.01,14
SAMG,תמיכה,2021-08-25,15.69,14.12,18.83,100.0,2021-10-21,15.72,TIME,9.56,0.19,40
TCI,פריצה,2021-08-25,35.39,31.85,42.47,100.0,2021-10-21,38.35,TIME,418.2,8.36,40
AUPH,פריצה,2021-10-07,19.84,17.86,23.81,100.0,2021-10-22,23.81,TP,1000.5,20.01,11
MGNI,פריצה,2021-10-18,30.34,27.31,36.41,100.0,2021-10-22,27.31,SL,-499.34,-9.99,4
FBIZ,פריצה,2021-08-31,28.34,25.51,34.01,100.0,2021-10-27,28.2,TIME,-24.7,-0.49,40
HTO,פריצה,2021-09-01,70.61,63.55,84.73,100.0,2021-10-28,68.56,TIME,-145.16,-2.9,40
ALEC,פריצה,2021-10-11,23.76,21.38,28.51,100.0,2021-10-28,21.38,SL,-500.84,-10.02,13
BWMN,פריצה,2021-10-21,14.5,13.05,17.4,100.0,2021-11-01,17.4,TP,1000.0,20.0,7
PETS,תמיכה,2021-10-11,26.28,23.65,31.54,100.0,2021-11-03,31.54,TP,1000.76,20.02,17
LCII,פריצה,2021-09-09,131.93,118.74,158.32,100.0,2021-11-04,149.74,TIME,674.98,13.5,40
OGS,תמיכה,2021-09-10,68.5,61.65,82.2,100.0,2021-11-05,69.27,TIME,56.2,1.12,40
ITIC,פריצה,2021-10-22,186.4,167.76,223.68,100.0,2021-11-05,223.68,TP,1000.0,20.0,10
HIFS,פריצה,2021-09-14,323.44,291.1,388.13,100.0,2021-11-09,374.38,TIME,787.47,15.75,40
CARG,פריצה,2021-10-01,32.55,29.29,39.06,100.0,2021-11-10,39.06,TP,1000.0,20.0,28
LAND,פריצה,2021-10-18,23.25,20.93,27.9,100.0,2021-11-12,27.9,TP,1000.0,20.0,19
ATEX,פריצה,2021-09-20,57.34,51.61,68.81,100.0,2021-11-15,61.45,TIME,358.39,7.17,40
JBI,פריצה,2021-09-22,12.38,11.14,14.86,100.0,2021-11-17,13.58,TIME,484.65,9.69,40
RCEL,פריצה,2021-10-19,17.07,15.36,20.48,100.0,2021-11-18,15.36,SL,-500.88,-10.02,22
ADPT,תמיכה,2021-10-28,34.55,31.09,41.46,100.0,2021-11-18,31.09,SL,-500.72,-10.01,15
AUR,תמיכה,2021-11-01,9.99,8.99,11.99,100.0,2021-11-19,11.99,TP,1001.0,20.02,14
AMAL,פריצה,2021-11-10,19.65,17.68,23.58,100.0,2021-11-19,17.68,SL,-501.27,-10.03,7
CENT,פריצה,2021-11-05,43.65,39.28,52.38,100.0,2021-11-23,39.28,SL,-500.57,-10.01,12
ARAY,פריצה,2021-11-09,5.74,5.17,6.89,100.0,2021-11-23,5.17,SL,-496.52,-9.93,10
BALY,פריצה,2021-11-05,45.23,40.71,54.28,100.0,2021-11-24,40.71,SL,-499.67,-9.99,13
AGX,תמיכה,2021-10-01,44.62,40.16,53.54,100.0,2021-11-26,40.16,SL,-499.78,-10.0,39
HSII,פריצה,2021-10-27,46.8,42.12,56.16,100.0,2021-11-26,42.12,SL,-500.0,-10.0,21
PKBK,פריצה,2021-11-04,23.28,20.95,27.94,100.0,2021-11-26,20.95,SL,-500.43,-10.01,15
BBCP,פריצה,2021-11-19,8.97,8.07,10.76,100.0,2021-11-29,8.07,SL,-501.67,-10.03,5
PIII,פריצה,2021-10-04,495.5,445.95,594.6,100.0,2021-11-30,492.0,TIME,-35.32,-0.71,40
TDS,תמיכה,2021-10-19,19.44,17.5,23.33,100.0,2021-11-30,17.5,SL,-498.97,-9.98,29
HWC,פריצה,2021-11-23,53.03,47.73,63.64,100.0,2021-11-30,47.73,SL,-499.72,-9.99,4
AKRO,תמיכה,2021-11-24,22.18,19.96,26.62,100.0,2021-12-01,19.96,SL,-500.45,-10.01,4
CELC,פריצה,2021-11-30,15.1,13.59,18.12,100.0,2021-12-03,13.59,SL,-500.0,-10.0,3
SRRK,תמיכה,2021-11-26,26.97,24.27,32.36,100.0,2021-12-06,24.27,SL,-500.56,-10.01,6
GTY,פריצה,2021-10-12,30.74,27.67,36.89,100.0,2021-12-08,32.2,TIME,237.48,4.75,40
DHX,פריצה,2021-10-22,5.05,4.54,6.06,100.0,2021-12-09,6.06,TP,1000.0,20.0,33
AGIO,תמיכה,2021-12-06,32.66,29.39,39.19,100.0,2021-12-13,29.39,SL,-500.61,-10.01,5
BGFV,פריצה,2021-12-08,21.47,19.32,25.76,100.0,2021-12-13,19.32,SL,-500.7,-10.01,3
ALRS,פריצה,2021-12-01,31.22,28.1,37.46,100.0,2021-12-14,28.1,SL,-499.68,-9.99,9
ACVA,פריצה,2021-11-12,20.15,18.13,24.18,100.0,2021-12-15,18.13,SL,-501.24,-10.02,22
AOMR,פריצה,2021-11-15,17.67,15.9,21.2,100.0,2021-12-15,15.9,SL,-500.85,-10.02,21
OFG,פריצה,2021-10-21,26.17,23.55,31.4,100.0,2021-12-17,25.31,TIME,-164.31,-3.29,40
CBNK,פריצה,2021-11-18,27.22,24.5,32.66,100.0,2021-12-17,24.5,SL,-499.63,-9.99,20
CRBU,תמיכה,2021-12-14,16.51,14.86,19.81,100.0,2021-12-20,14.86,SL,-499.7,-9.99,4
BLDE,תמיכה,2021-12-03,8.04,7.24,9.65,100.0,2021-12-21,9.65,TP,1001.24,20.02,12
CIVB,פריצה,2021-10-28,24.22,21.8,29.06,100.0,2021-12-27,24.55,TIME,68.13,1.36,40
ATNM,תמיכה,2021-12-15,6.82,6.14,8.18,100.0,2021-12-28,6.14,SL,-498.53,-9.97,8
AIV,פריצה,2021-11-03,7.91,7.12,9.49,100.0,2021-12-31,7.72,TIME,-120.1,-2.4,40
ASTS,תמיכה,2021-12-13,8.5,7.65,10.2,100.0,2022-01-05,7.65,SL,-500.0,-10.0,16
AUPH,פריצה,2021-12-31,22.87,20.58,27.44,100.0,2022-01-05,20.58,SL,-500.66,-10.01,3
ANGO,פריצה,2021-12-21,26.65,23.98,31.98,100.0,2022-01-06,23.98,SL,-500.94,-10.02,11
RBOT,תמיכה,2022-01-05,293.1,263.79,351.72,100.0,2022-01-07,263.79,SL,-500.0,-10.0,2
CUE,תמיכה,2021-12-09,342.0,307.8,410.4,100.0,2022-01-10,307.8,SL,-500.0,-10.0,21
BAND,תמיכה,2021-12-15,68.59,61.73,82.31,100.0,2022-01-10,61.73,SL,-500.07,-10.0,17
GSHD,תמיכה,2022-01-06,121.28,109.15,145.54,100.0,2022-01-10,109.15,SL,-500.08,-10.0,2
ATRA,תמיכה,2022-01-10,397.0,357.3,476.4,100.0,2022-01-13,357.3,SL,-500.0,-10.0,3
BLFY,פריצה,2021-11-17,14.55,13.1,17.46,100.0,2022-01-14,14.8,TIME,85.91,1.72,40
ACVA,פריצה,2021-12-17,17.99,16.19,21.59,100.0,2022-01-14,16.19,SL,-500.28,-10.01,19
ASTS,תמיכה,2022-01-10,7.05,6.34,8.46,100.0,2022-01-14,6.34,SL,-503.55,-10.07,4
EBTC,פריצה,2021-11-18,40.62,36.56,48.74,100.0,2022-01-18,43.08,TIME,302.81,6.06,40
HLMN,תמיכה,2021-11-19,10.46,9.41,12.55,100.0,2022-01-18,9.41,SL,-501.91,-10.04,39
TDW,תמיכה,2021-11-26,10.8,9.72,12.96,100.0,2022-01-19,12.96,TP,1000.0,20.0,36
DORM,פריצה,2021-12-28,109.53,98.58,131.44,100.0,2022-01-20,98.58,SL,-499.86,-10.0,16
BANF,פריצה,2021-11-23,67.92,61.13,81.5,100.0,2022-01-21,74.9,TIME,513.84,10.28,40
CARG,תמיכה,2022-01-14,31.94,28.75,38.33,100.0,2022-01-24,28.75,SL,-499.37,-9.99,5
ACVA,פריצה,2022-01-18,16.05,14.45,19.26,100.0,2022-01-24,14.45,SL,-498.44,-9.97,4
AEVA,פריצה,2022-01-20,24.9,22.41,29.88,100.0,2022-01-24,22.41,SL,-500.0,-10.0,2
BELFB,תמיכה,2021-11-26,12.27,11.04,14.72,100.0,2022-01-25,12.51,TIME,97.8,1.96,40
AWR,פריצה,2021-11-29,94.92,85.43,113.9,100.0,2022-01-26,91.17,TIME,-197.53,-3.95,40
ACEL,פריצה,2021-11-30,12.73,11.46,15.28,100.0,2022-01-27,12.26,TIME,-184.6,-3.69,40
BATRK,תמיכה,2021-11-30,27.51,24.76,33.01,100.0,2022-01-27,25.67,TIME,-334.42,-6.69,40
ANGO,פריצה,2022-01-13,22.46,20.21,26.95,100.0,2022-01-27,20.21,SL,-500.89,-10.02,9
AMBC,תמיכה,2021-12-20,14.52,13.07,17.42,100.0,2022-01-28,13.07,SL,-499.31,-9.99,27
ALTG,פריצה,2022-01-14,14.79,13.31,17.75,100.0,2022-02-03,13.31,SL,-500.34,-10.01,13
LESL,תמיכה,2021-12-13,412.0,370.8,494.4,100.0,2022-02-04,370.8,SL,-500.0,-10.0,37
BGFV,פריצה,2021-12-17,18.15,16.34,21.78,100.0,2022-02-15,18.26,TIME,30.3,0.61,40
RLGT,תמיכה,2022-02-03,5.92,5.33,7.1,100.0,2022-02-15,7.1,TP,996.62,19.93,8
CMCL,פריצה,2021-12-27,11.5,10.35,13.8,100.0,2022-02-23,12.31,TIME,352.17,7.04,40
FOLD,תמיכה,2022-01-10,9.45,8.5,11.34,100.0,2022-02-23,8.5,SL,-502.65,-10.05,30
BMRC,פריצה,2022-01-25,38.42,34.58,46.1,100.0,2022-02-24,34.58,SL,-499.74,-9.99,21
DX,פריצה,2022-02-15,16.49,14.84,19.79,100.0,2022-02-24,14.84,SL,-500.3,-10.01,6
FFBC,פריצה,2022-02-15,25.62,23.06,30.74,100.0,2022-02-24,23.06,SL,-499.61,-9.99,6
BWB,פריצה,2022-01-14,18.15,16.34,21.78,100.0,2022-03-01,16.34,SL,-498.62,-9.97,30
AROW,פריצה,2022-01-24,34.36,30.92,41.23,100.0,2022-03-01,30.92,SL,-500.58,-10.01,25
ASAN,תמיכה,2022-02-24,54.35,48.91,65.22,100.0,2022-03-03,48.91,SL,-500.46,-10.01,5
POR,פריצה,2022-01-05,52.83,47.55,63.4,100.0,2022-03-04,53.82,TIME,93.7,1.87,40
BFST,תמיכה,2022-01-26,27.16,24.44,32.59,100.0,2022-03-07,24.44,SL,-500.74,-10.01,27
BKH,פריצה,2022-01-07,70.39,63.35,84.47,100.0,2022-03-08,71.45,TIME,75.29,1.51,40
CNTY,פריצה,2022-02-23,11.86,10.67,14.23,100.0,2022-03-08,10.67,SL,-501.69,-10.03,9
KYMR,תמיכה,2022-03-01,38.53,34.68,46.24,100.0,2022-03-08,34.68,SL,-499.61,-9.99,5
ANIK,פריצה,2022-02-15,30.79,27.71,36.95,100.0,2022-03-09,27.71,SL,-500.16,-10.0,15
CYRX,תמיכה,2022-02-23,31.95,28.75,38.34,100.0,2022-03-11,28.75,SL,-500.78,-10.02,12
ALIT,תמיכה,2022-01-24,190.8,171.72,228.96,100.0,2022-03-14,171.72,SL,-500.0,-10.0,34
AHH,תמיכה,2022-01-18,14.29,12.86,17.15,100.0,2022-03-16,14.92,TIME,220.43,4.41,40
MVBF,פריצה,2022-01-19,40.73,36.66,48.88,100.0,2022-03-17,41.6,TIME,106.8,2.14,40
HWC,פריצה,2022-01-21,53.52,48.17,64.22,100.0,2022-03-21,54.18,TIME,61.66,1.23,40
BLFY,פריצה,2022-01-24,14.62,13.16,17.54,100.0,2022-03-22,13.67,TIME,-324.9,-6.5,40
BWFG,פריצה,2022-01-27,33.5,30.15,40.2,100.0,2022-03-25,34.57,TIME,159.7,3.19,40
ESGR,פריצה,2022-01-27,264.0,237.6,316.8,100.0,2022-03-25,259.83,TIME,-78.98,-1.58,40
FCF,פריצה,2022-01-27,16.65,14.98,19.98,100.0,2022-03-25,15.62,TIME,-309.31,-6.19,40
ACEL,פריצה,2022-01-28,12.61,11.35,15.13,100.0,2022-03-28,12.59,TIME,-7.93,-0.16,40
RMAX,תמיכה,2022-03-04,28.74,25.87,34.49,100.0,2022-04-07,25.87,SL,-499.3,-9.99,24
CCSI,פריצה,2022-03-28,59.95,53.96,71.94,100.0,2022-04-07,53.96,SL,-499.58,-9.99,8
IRMD,פריצה,2022-03-16,46.67,42.0,56.0,100.0,2022-04-11,42.0,SL,-500.32,-10.01,18
MGTX,פריצה,2022-03-07,13.9,12.51,16.68,100.0,2022-04-12,12.51,SL,-500.0,-10.0,26
ANAB,תמיכה,2022-03-25,16.85,15.17,20.22,100.0,2022-04-18,15.17,SL,-498.52,-9.97,15
AVTE,פריצה,2022-04-07,16.47,14.82,19.76,100.0,2022-04-21,14.82,SL,-500.91,-10.02,9
ARR,פריצה,2022-02-24,40.9,36.81,49.08,100.0,2022-04-22,37.15,TIME,-458.44,-9.17,40
AROW,פריצה,2022-03-09,32.13,28.92,38.56,100.0,2022-04-25,28.92,SL,-499.53,-9.99,32
BRT,פריצה,2022-03-25,24.17,21.75,29.0,100.0,2022-04-25,21.75,SL,-500.62,-10.01,20
NBHC,פריצה,2022-03-08,40.56,36.5,48.67,100.0,2022-04-26,36.5,SL,-500.49,-10.01,34
CZFS,פריצה,2022-03-01,61.63,55.47,73.96,100.0,2022-04-27,67.21,TIME,452.7,9.05,40
KRG,פריצה,2022-03-03,22.71,20.44,27.25,100.0,2022-04-29,22.3,TIME,-90.27,-1.81,40
ATEX,פריצה,2022-03-08,56.39,50.75,67.67,100.0,2022-05-04,52.41,TIME,-352.9,-7.06,40
CNK,תמיכה,2022-03-08,15.64,14.08,18.77,100.0,2022-05-04,16.03,TIME,124.68,2.49,40
INGN,תמיכה,2022-04-21,27.58,24.82,33.1,100.0,2022-05-04,24.82,SL,-500.36,-10.01,9
AMRK,פריצה,2022-04-27,38.78,34.9,46.54,100.0,2022-05-06,34.9,SL,-500.26,-10.01,7
AMN,פריצה,2022-03-11,93.78,84.4,112.54,100.0,2022-05-09,88.78,TIME,-266.58,-5.33,40
DNOW,פריצה,2022-03-21,10.64,9.58,12.77,100.0,2022-05-10,9.58,SL,-498.12,-9.96,35
ESSA,פריצה,2022-04-22,17.94,16.15,21.53,100.0,2022-05-10,16.15,SL,-498.89,-9.98,12
ACT,פריצה,2022-05-04,24.39,21.95,29.27,100.0,2022-05-10,21.95,SL,-500.21,-10.0,4
CARG,תמיכה,2022-05-06,31.75,28.57,38.1,100.0,2022-05-10,28.57,SL,-500.79,-10.02,2
EBS,תמיכה,2022-04-29,32.38,29.14,38.86,100.0,2022-05-11,29.14,SL,-500.31,-10.01,8
BLFY,תמיכה,2022-04-26,12.44,11.2,14.93,100.0,2022-05-12,11.2,SL,-498.39,-9.97,12
BKD,תמיכה,2022-05-09,6.04,5.44,7.25,100.0,2022-05-12,5.44,SL,-496.69,-9.93,3
CMTG,פריצה,2022-03-17,17.37,15.63,20.84,100.0,2022-05-13,19.55,TIME,627.52,12.55,40
DX,פריצה,2022-03-22,16.04,14.44,19.25,100.0,2022-05-18,16.11,TIME,21.82,0.44,40
MDRX,פריצה,2022-05-10,18.49,16.64,22.19,100.0,2022-05-19,16.64,SL,-500.27,-10.01,7
BOX,פריצה,2022-04-07,28.87,25.98,34.64,100.0,2022-05-20,25.98,SL,-500.52,-10.01,30
INTA,תמיכה,2022-05-11,19.55,17.6,23.46,100.0,2022-05-20,23.46,TP,1000.0,20.0,7
BRBR,תמיכה,2022-03-25,22.22,20.0,26.66,100.0,2022-05-23,26.0,TIME,850.59,17.01,40
JYNT,פריצה,2022-05-10,17.01,15.31,20.41,100.0,2022-05-23,15.31,SL,-499.71,-9.99,9
BRCC,תמיכה,2022-05-20,9.96,8.96,11.95,100.0,2022-05-24,8.96,SL,-502.01,-10.04,2
CYH,תמיכה,2022-05-20,5.8,5.22,6.96,100.0,2022-05-24,5.22,SL,-500.0,-10.0,2
HALO,פריצה,2022-05-10,38.2,34.38,45.84,100.0,2022-05-25,45.84,TP,1000.0,20.0,11
BTMD,תמיכה,2022-05-25,9.92,8.93,11.9,100.0,2022-05-26,8.93,SL,-498.99,-9.98,1
LINC,תמיכה,2022-05-18,5.22,4.7,6.26,100.0,2022-05-31,6.26,TP,996.17,19.92,8
AMPY,פריצה,2022-05-23,7.85,7.06,9.42,100.0,2022-05-31,9.42,TP,1000.0,20.0,5
MYPS,פריצה,2022-05-31,6.27,5.64,7.52,100.0,2022-06-06,5.64,SL,-502.39,-10.05,4
AVD,פריצה,2022-04-11,21.68,19.51,26.02,100.0,2022-06-08,24.63,TIME,680.35,13.61,40
ABM,פריצה,2022-04-12,47.5,42.75,57.0,100.0,2022-06-09,43.48,TIME,-423.16,-8.46,40
DOUG,פריצה,2022-06-06,5.48,4.93,6.58,100.0,2022-06-10,4.93,SL,-501.82,-10.04,4
CMRE,תמיכה,2022-04-25,10.09,9.08,12.11,100.0,2022-06-13,9.08,SL,-500.5,-10.01,34
BCC,פריצה,2022-05-25,77.58,69.82,93.1,100.0,2022-06-13,69.82,SL,-500.13,-10.0,12
BWMN,תמיכה,2022-06-09,13.1,11.79,15.72,100.0,2022-06-13,11.79,SL,-500.0,-10.0,2
BWFG,פריצה,2022-04-18,33.15,29.84,39.78,100.0,2022-06-14,31.99,TIME,-174.96,-3.5,40
DLX,תמיכה,2022-05-24,23.48,21.13,28.18,100.0,2022-06-16,21.13,SL,-500.43,-10.01,16
CRC,פריצה,2022-06-01,44.84,40.36,53.81,100.0,2022-06-17,40.36,SL,-499.55,-9.99,12
DNOW,פריצה,2022-05-13,10.22,9.2,12.26,100.0,2022-06-23,9.2,SL,-499.02,-9.98,27
