ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
FSS,upper_breakout,2025-06-17,101.45,101.43,0.02,-0.8,100,1.47,1.96,5.56,-0.97,40.07,1.0,1.31,7.78,5.65,25.93,21.32,12.76,-1.2,2.0,-0.41,,,
FSS,upper_breakout,2025-06-23,102.94,101.42,1.5,-0.8,103,0.83,2.2,10.57,-0.54,43.73,2.0,3.38,7.88,5.89,21.75,19.56,11.13,-0.98,,,,,
FTCI,upper_breakout,2024-12-02,34.3,19.51,75.78,-43.8,861,0.28,8.23,509.24,-77.81,50.44,1.0,-90.17,-90.26,-83.94,-88.4,-92.92,-81.11,-92.16,1.0,-90.55,,,
FTCI,under_touch,2024-07-01,3.03,3.53,-14.29,42.7,1,1.75,14.24,-41.51,-98.04,2.8,,9.57,36.96,26.07,-14.19,-19.8,60.07,-0.99,1.0,-0.99,1.0,14.29,False
FTCI,under_touch,2024-07-03,3.03,3.0,0.96,10.2,1,0.88,14.0,-37.91,-98.04,2.94,,26.73,28.38,35.64,-17.49,-19.8,60.07,-0.99,,,1.0,0.04,True
FTCI,under_touch,2024-08-08,2.53,3.03,-16.51,10.2,26,6.96,20.36,-34.11,-98.36,1.6,,-5.14,-0.4,-18.97,107.91,-3.95,24.51,-20.16,1.0,-3.16,2.0,41.92,False
FTCI,under_touch,2024-08-12,2.11,3.41,-38.13,1.587307143302994e+38,1,3.71,24.85,-50.35,-98.64,1.58,,16.11,16.59,6.64,115.17,15.17,49.29,-4.27,1.0,18.48,1.0,38.43,False
FTCI,under_touch,2024-08-15,2.4,2.48,-3.07,2958359753.8,2,1.63,21.37,-38.3,-98.45,2.28,,5.0,4.17,56.25,87.5,1.25,140.0,-15.83,1.0,-1.25,1.0,3.88,False
FTCI,under_touch,2024-08-19,2.45,2.43,0.85,10938539.7,1,1.76,18.19,-35.7,-98.42,2.68,,0.41,-12.24,124.08,109.8,-0.82,135.1,-17.55,3.0,2.86,1.0,1.21,True
FTCI,under_touch,2024-08-23,2.46,2.92,-15.77,10938539.7,5,0.6,20.09,-48.32,-98.41,3.05,,-3.66,-13.41,123.17,168.29,-1.22,138.62,-17.89,1.0,0.0,2.0,17.48,False
FTCI,under_touch,2024-08-26,2.46,2.48,-0.8,133926.6,1,0.65,19.74,-38.81,-98.41,3.04,,-12.6,-8.54,120.73,157.32,-1.22,143.9,-17.89,2.0,-0.81,1.0,2.41,False
FTCI,under_touch,2024-08-30,2.37,2.53,-6.42,30763.7,2,0.94,14.59,-40.75,-98.47,3.21,,-10.13,92.41,187.34,168.35,2.53,194.09,-14.77,1.0,-9.28,1.0,8.79,False
FTCI,under_touch,2024-09-04,2.27,2.13,6.44,1371.1,1,0.44,13.72,-39.95,-98.53,3.13,,102.2,117.62,129.96,135.68,7.05,207.05,-11.01,2.0,-9.69,1.0,1.06,True
FTCI,under_touch,2024-12-03,3.24,3.05,6.16,454.4,60,0.18,154.06,-41.73,-97.9,4.48,,16.67,1.54,75.93,19.44,-25.0,100.0,-16.98,1.0,-6.48,1.0,1.38,True
FTCI,under_touch,2024-12-19,3.0,2.98,0.51,318.4,10,0.31,163.86,-25.0,-98.06,2.09,,76.67,91.0,36.0,14.0,-19.0,116.0,-10.33,,,1.0,5.19,True
FTCI,under_touch,2025-02-07,3.39,3.58,-5.3,318.4,42,1.46,9.9,-29.96,-97.81,0.23,,-0.29,-2.95,-19.17,-25.96,-28.32,23.89,-21.24,1.0,0.59,2.0,6.42,False
FTCI,under_touch,2025-02-11,3.15,3.12,0.9,211.8,33,2.18,9.57,-24.28,-97.96,0.22,,15.87,4.13,-13.33,-16.19,-22.86,33.33,-17.14,1.0,-2.86,1.0,1.67,True
FTCI,under_touch,2025-02-24,3.29,3.24,1.64,211.8,41,0.8,10.75,-21.48,-97.87,0.33,,-11.55,-16.72,-8.51,-16.41,-26.14,2.13,-26.75,1.0,-2.43,2.0,4.23,True
FTCI,under_touch,2025-02-28,3.16,3.3,-4.12,211.8,45,1.37,10.51,-19.39,-97.96,0.33,,-7.28,-17.72,-20.89,8.23,-23.1,-1.58,-23.73,1.0,-7.91,3.0,10.49,False
FTCI,under_touch,2025-03-03,2.91,2.96,-1.72,155.1,1,1.21,11.83,-26.88,-98.12,0.31,,-5.84,-5.84,-1.37,17.53,-16.49,18.21,-20.62,1.0,-2.06,1.0,3.75,False
FTCI,under_touch,2025-03-10,2.74,2.7,1.42,110.6,4,0.32,9.12,-19.17,-98.23,0.29,,0.0,9.85,-8.39,9.49,-11.31,25.55,-15.69,1.0,-1.46,1.0,0.06,True
FTCI,under_touch,2025-03-14,2.6,2.73,-4.9,110.6,8,0.38,8.87,-19.0,-98.32,0.26,,8.08,-3.85,10.0,41.15,-6.54,32.31,-18.08,1.0,5.38,2.0,10.38,False
FTCI,under_touch,2025-03-27,2.54,2.46,3.18,70.8,10,0.75,8.86,-18.06,-98.36,0.14,,16.14,2.36,25.2,37.8,-4.33,35.43,-16.14,8.0,-11.02,1.0,0.48,True
FTCI,under_touch,2025-04-07,2.51,2.5,0.46,70.8,17,1.3,13.06,-8.39,-98.38,0.31,,6.77,9.56,19.52,74.9,-3.19,44.62,-15.14,1.0,-9.96,2.0,3.95,True
FTCI,under_touch,2025-04-16,2.53,2.54,-0.24,70.8,24,0.2,15.22,-5.6,-98.36,0.34,,23.72,31.23,64.03,81.03,-3.95,66.01,-1.58,,,3.0,0.63,False
FTDR,upper_breakout,2024-07-16,37.81,37.23,1.56,-12.6,27,1.29,2.77,8.37,-35.85,29.12,1.0,-0.56,4.97,21.66,26.29,123.91,27.53,-4.47,2.0,-2.01,,,
FTDR,upper_breakout,2024-07-22,37.35,37.15,0.54,-12.6,31,0.84,2.92,5.21,-36.63,26.67,2.0,5.84,16.95,25.01,30.63,126.67,29.1,-3.16,2.0,-2.01,,,
FTDR,upper_breakout,2024-07-26,38.17,37.07,2.97,-12.6,35,0.77,3.01,12.93,-35.24,27.67,3.0,15.27,17.42,27.12,23.87,121.8,27.61,0.0,,,,,
FTDR,upper_breakout,2025-05-15,55.05,55.0,0.08,-39.1,3,0.79,3.83,40.94,-13.29,48.3,1.0,-2.45,-0.07,2.51,4.12,53.79,5.67,-8.25,3.0,-1.33,,,
FTDR,upper_breakout,2025-05-27,54.97,54.25,1.32,-39.1,10,0.75,2.88,34.9,-13.42,42.31,2.0,3.4,3.2,5.28,6.77,54.01,9.04,-1.56,,,,,
FTDR,under_touch,2025-03-07,39.44,39.42,0.04,39.5,222,1.19,6.88,-33.8,-37.88,35.74,,-2.64,-3.42,-3.75,32.63,114.66,1.34,-9.71,1.0,-2.61,1.0,0.97,True
FTDR,under_touch,2025-03-13,37.2,37.51,-0.83,36.1,2,0.96,7.53,-35.58,-41.41,37.89,,1.61,2.26,6.45,42.8,127.58,8.9,-4.27,3.0,-0.35,1.0,1.23,False
FTDR,under_touch,2025-03-19,37.84,37.7,0.38,36.1,6,0.73,5.22,-34.97,-40.4,39.72,,-0.24,4.84,3.22,45.48,123.73,7.98,-5.89,5.0,-0.24,2.0,2.43,True
FTDR,under_touch,2025-03-25,38.0,37.88,0.32,36.1,10,0.65,4.05,-33.97,-40.15,41.28,,3.42,-1.71,6.61,39.39,122.79,9.32,-6.29,1.0,-0.66,3.0,0.5,True
FTDR,under_touch,2025-03-31,38.42,38.07,0.93,36.1,14,0.9,3.4,-5.53,-39.49,33.23,,-0.49,4.95,7.18,43.18,120.35,8.12,-7.31,3.0,-2.39,4.0,2.48,True
FTDR,under_touch,2025-04-04,37.96,38.25,-0.76,36.1,18,1.92,3.83,-3.75,-40.21,31.2,,5.16,4.43,37.8,49.74,123.02,39.57,-5.08,1.0,0.71,5.0,6.91,False
FUBO,upper_breakout,2025-01-06,60.72,29.37,106.73,-57.0,795,14.53,7.19,184.27,-98.51,2691.4,1.0,-24.7,-28.46,-11.86,-40.91,-83.83,27.47,-30.63,,,,,
FUL,upper_breakout,2024-07-12,82.91,80.44,3.07,-15.2,35,0.88,2.43,5.51,-1.66,40.57,1.0,-0.46,2.77,-4.49,-4.41,-27.42,5.73,-7.66,16.0,-5.89,,,
FUL,upper_breakout,2024-08-08,79.64,79.45,0.24,-15.2,54,0.5,3.05,-0.99,-9.15,25.86,2.0,1.13,2.42,-0.26,-2.41,-24.43,7.85,-2.18,1.0,-0.57,,,
FUL,upper_breakout,2024-08-15,80.54,79.19,1.7,-15.2,59,0.7,2.74,-4.22,-8.12,21.77,3.0,1.28,4.84,0.3,-1.97,-25.28,6.64,-5.31,,,,,
FUL,upper_breakout,2024-10-04,77.72,77.41,0.41,-15.2,94,0.6,2.75,-2.15,-11.34,28.68,4.0,1.58,1.96,-6.12,-0.98,-22.57,4.26,-6.59,11.0,-1.15,,,
FUL,upper_breakout,2024-11-06,79.33,76.25,4.03,-15.2,117,1.98,2.22,1.08,-9.5,21.26,5.0,-4.1,-6.0,-4.69,-20.13,-24.14,-0.1,-8.02,6.0,-4.61,,,
FUL,upper_breakout,2024-11-15,75.96,75.91,0.07,-15.2,124,1.22,2.31,-4.14,-13.35,20.96,6.0,0.26,1.32,-4.38,-18.09,-20.77,3.58,-4.52,1.0,-1.92,,,
FUL,upper_breakout,2024-11-22,76.16,75.66,0.66,-15.2,129,1.15,2.35,1.82,-13.12,20.74,7.0,1.05,-0.45,-10.77,-17.58,-20.98,3.31,-11.53,11.0,-1.58,,,
FULT,upper_breakout,2024-07-16,18.81,18.79,0.12,-0.8,625,1.4,2.39,18.68,-5.48,32.91,1.0,7.07,4.78,-7.23,-7.92,30.36,8.08,-11.59,12.0,-1.28,,,
FULT,upper_breakout,2024-08-30,19.35,19.3,0.24,-37.3,24,0.76,2.4,8.34,-4.82,20.15,1.0,-8.37,-5.63,-6.3,-6.1,26.72,-0.05,-12.25,1.0,-0.72,,,
FULT,upper_breakout,2024-10-16,18.66,18.46,1.09,-33.3,36,1.88,2.91,1.08,-8.21,31.24,1.0,-5.41,-1.45,13.18,12.59,31.4,16.02,-6.86,2.0,-3.11,,,
FULT,upper_breakout,2024-10-30,18.39,18.16,1.24,-33.3,46,1.27,3.01,8.37,-9.54,29.93,2.0,16.2,14.85,17.78,6.85,33.33,22.29,-4.51,1.0,-1.52,,,
FULT,upper_breakout,2024-11-05,18.38,18.05,1.84,-33.3,50,0.69,2.48,7.05,-9.59,29.04,3.0,15.02,12.68,15.89,5.82,33.41,22.36,8.49,,,,,
FULT,upper_breakout,2025-04-09,16.27,15.24,6.74,-33.3,155,1.62,5.28,-7.82,-27.66,27.2,4.0,-1.84,2.03,7.62,7.19,50.71,8.42,-9.4,2.0,-6.64,,,
FULT,upper_breakout,2025-04-14,15.67,15.17,3.3,-33.3,158,1.28,6.25,-13.95,-30.32,28.32,5.0,3.45,8.04,17.42,12.13,56.48,18.25,-0.96,,,,,
FVCB,upper_breakout,2024-11-29,14.38,14.29,0.65,-7.5,237,0.42,3.1,10.45,-17.92,0.35,1.0,-3.34,-4.87,-11.96,-13.98,30.95,0.56,-17.59,1.0,-2.71,,,
FWRD,under_touch,2025-04-08,10.5,10.93,-3.93,0.0,5646,1.89,15.76,-39.69,-91.65,8.73,,39.14,47.9,64.1,77.14,92.38,71.24,-6.86,,,1.0,5.58,False
FWRG,upper_breakout,2024-11-07,20.83,20.8,0.15,-34.4,130,2.72,4.31,55.91,-19.82,12.79,1.0,-9.12,-14.79,-7.2,-5.38,-37.73,3.22,-19.25,3.0,-6.14,,,
FWRG,upper_breakout,2025-01-27,20.63,20.63,0.01,-27.0,52,1.34,4.5,7.0,-20.59,9.81,1.0,1.55,1.55,0.05,-16.19,-37.13,10.08,-5.67,12.0,-5.48,,,
FWRG,upper_breakout,2025-02-13,20.5,20.3,1.0,-27.0,65,0.97,4.6,10.39,-21.09,9.46,2.0,-1.12,4.0,-19.56,-14.44,-36.73,10.78,-24.63,11.0,-3.17,,,
FWRG,under_touch,2024-07-10,15.27,15.41,-0.94,13.2,543,0.84,4.81,-15.59,-41.22,13.26,,2.88,-4.45,3.6,3.8,-15.06,9.1,-7.99,8.0,0.92,1.0,2.04,False
FWRG,under_touch,2024-07-19,15.6,15.47,0.86,13.2,550,0.37,4.53,-14.85,-39.95,13.58,,-2.37,-3.65,5.9,-1.67,-16.86,8.59,-9.94,1.0,-1.22,2.0,0.5,True
FWRG,under_touch,2024-07-24,14.59,15.02,-2.84,11.7,1,0.51,4.23,-19.17,-43.84,11.62,,11.51,8.43,18.44,7.75,-11.1,19.4,-3.7,7.0,3.02,1.0,3.04,False
FWRG,under_touch,2024-08-02,15.03,15.06,-0.22,11.7,8,0.98,4.01,-4.93,-42.15,9.76,,7.98,9.91,9.85,3.79,-13.71,17.7,-6.52,1.0,-4.99,2.0,1.88,False
FWRG,under_touch,2024-10-02,14.6,14.24,2.55,8.5,41,1.09,3.69,-8.12,-43.8,8.32,,-8.9,2.53,15.27,29.38,-11.16,21.37,-11.64,3.0,-6.03,1.0,1.74,True
FWRG,under_touch,2024-10-08,13.44,14.26,-5.72,8.5,45,0.77,3.94,-10.04,-48.27,7.87,,9.9,26.41,30.13,41.44,-3.5,32.14,-4.02,1.0,-1.04,2.0,6.56,False
FWRG,under_touch,2024-10-09,13.3,13.32,-0.17,5.6,1,0.5,3.72,-10.98,-48.81,7.47,,12.56,26.69,37.22,47.59,-2.48,42.86,-3.01,,,1.0,0.32,False
FWRG,under_touch,2025-05-06,15.33,13.74,11.56,5.6,143,4.72,8.24,-5.02,-40.99,18.14,,10.76,6.85,1.5,15.2,-15.39,15.26,-4.44,,,2.0,6.13,True
GABC,upper_breakout,2024-07-11,36.34,35.54,2.26,-10.4,8,1.01,2.34,13.92,-28.9,4.42,1.0,7.9,13.35,3.74,5.75,40.64,17.72,-1.24,,,,,
GAMB,upper_breakout,2024-12-03,13.64,13.45,1.43,-7.3,326,1.01,5.17,43.88,-19.62,4.27,1.0,-3.67,16.94,7.48,3.89,-86.51,17.96,-8.06,2.0,-1.91,,,
GAMB,upper_breakout,2024-12-12,15.63,13.72,13.94,-6.6,6,3.34,3.91,51.6,-7.9,5.69,1.0,-4.48,-8.83,-13.5,3.01,-88.23,2.37,-15.23,19.0,-14.01,,,
GAMB,upper_breakout,2025-01-15,14.09,13.64,3.3,-6.6,27,1.18,4.05,-9.1,-16.97,3.78,2.0,2.2,2.7,16.68,-12.78,-86.94,19.09,-7.03,,,,,
GAMB,upper_breakout,2025-03-05,13.63,13.52,0.83,-6.6,60,0.52,5.65,-6.19,-20.48,7.67,3.0,-10.86,-8.44,-4.92,-5.65,-86.5,2.86,-15.19,1.0,-5.43,,,
GAMB,upper_breakout,2025-03-24,13.92,13.76,1.17,-89.1,24,1.1,4.89,-3.4,-18.79,6.36,1.0,-9.34,-17.03,-13.58,-10.34,-86.78,0.72,-22.27,2.0,-3.66,,,
GAMB,upper_breakout,2025-04-02,12.96,12.94,0.17,-89.1,31,0.51,4.75,-4.92,-24.39,5.99,2.0,-3.78,-8.1,-0.77,-9.03,-85.8,0.15,-16.51,1.0,-5.48,,,
GAMB,upper_breakout,2025-04-23,12.22,12.01,1.73,-85.7,20,0.76,6.1,-11.13,-28.7,4.12,1.0,5.32,9.33,-1.06,-4.75,-84.94,22.34,-2.62,,,,,
GATX,upper_breakout,2024-07-08,135.68,133.58,1.57,-36.4,5,1.18,1.87,2.52,-3.94,18.59,1.0,7.83,7.13,-2.43,-0.37,32.14,11.53,-5.7,,,,,
GBCI,upper_breakout,2024-10-28,52.04,51.87,0.33,-7.0,491,2.0,2.97,13.87,-22.73,26.85,1.0,-2.11,11.97,13.16,-2.11,-4.29,16.58,-2.67,4.0,-0.69,,,
GBCI,upper_breakout,2024-11-05,52.1,51.78,0.62,-7.0,497,0.94,2.83,16.29,-22.64,30.2,2.0,9.69,7.18,9.67,-3.36,-4.4,16.45,5.57,,,,,
GBIO,under_touch,2024-07-01,25.7,26.39,-2.62,427.0,7,0.75,9.97,-19.18,-95.39,4.19,,-7.39,24.12,26.07,2.72,-79.22,42.02,-19.07,1.0,-8.95,1.0,3.0,False
GBIO,under_touch,2024-07-05,21.6,23.47,-7.97,331.7,2,1.04,12.04,-34.35,-96.12,3.75,,26.39,33.33,37.5,22.22,-75.28,68.98,0.0,1.0,8.8,1.0,11.38,False
GBIO,under_touch,2024-08-05,22.8,23.15,-1.53,262.0,21,2.24,15.65,-2.98,-95.91,2.52,,3.07,17.11,7.02,3.51,-76.58,28.95,-3.11,2.0,-2.63,1.0,3.26,False
GBIO,under_touch,2024-08-09,23.5,23.63,-0.56,262.0,25,0.94,14.9,-13.92,-95.78,2.53,,6.38,12.77,-7.66,-1.7,-77.28,25.11,-9.36,1.0,0.0,2.0,5.21,False
GBIO,under_touch,2024-09-03,24.4,24.09,1.29,236.3,18,1.17,10.33,7.02,-95.62,1.68,,2.05,8.2,-3.28,-2.05,-78.11,19.26,-12.7,1.0,-4.51,1.0,2.86,True
GBIO,under_touch,2024-09-06,21.8,22.8,-4.4,210.3,2,1.18,10.64,-9.17,-96.09,1.45,,19.27,27.52,13.76,1.38,-75.5,33.49,-2.29,1.0,-0.46,1.0,5.28,False
GBIO,under_touch,2024-10-07,23.1,23.15,-0.21,185.3,20,0.67,11.43,6.45,-95.85,2.78,,6.06,-3.03,-6.49,-40.69,-76.88,9.96,-9.96,1.0,0.43,1.0,2.37,False
GBIO,under_touch,2024-10-10,22.5,22.88,-1.65,178.2,3,0.9,10.03,-11.07,-95.96,2.76,,2.67,-3.56,5.78,-42.22,-76.27,14.22,-7.56,5.0,2.67,1.0,2.08,False
GBIO,under_touch,2024-10-17,23.1,23.35,-1.05,178.2,8,0.64,8.63,-19.23,-95.85,2.68,,-6.06,-5.63,-27.27,-49.78,-76.88,11.26,-28.14,1.0,-2.16,2.0,1.91,False
GBIO,under_touch,2024-10-21,22.4,22.59,-0.83,166.8,1,0.84,8.16,-21.13,-95.98,2.31,,4.46,-3.57,-36.16,-51.34,-76.16,14.73,-37.05,2.0,-0.89,1.0,1.72,False
GBIO,under_touch,2024-10-25,21.4,21.78,-1.75,153.3,1,0.8,6.77,-11.93,-96.16,2.12,,3.27,5.61,-35.98,-48.6,-75.05,20.09,-42.06,4.0,1.87,1.0,4.5,False
GBIO,under_touch,2024-10-31,21.8,22.1,-1.37,153.3,5,1.12,6.79,-8.4,-96.09,1.76,,9.17,-22.94,-30.28,-51.38,-75.5,17.89,-43.12,1.0,1.38,2.0,1.37,False
GBIO,under_touch,2024-11-11,21.8,21.62,0.84,141.9,11,1.71,8.59,-11.02,-96.09,2.7,,-34.4,-35.78,-41.28,-57.52,-75.5,1.38,-45.18,1.0,-5.96,1.0,0.08,True
GBIO,under_touch,2024-11-14,16.8,18.05,-6.93,101.9,1,1.35,12.2,-27.27,-96.98,2.45,,-21.43,-9.52,-30.95,-47.14,-68.21,7.44,-33.93,1.0,-8.33,1.0,8.03,False
GBIO,under_touch,2024-11-18,14.3,15.43,-7.35,73.3,1,0.89,15.1,-36.16,-97.43,2.2,,-2.1,-4.2,-23.78,-33.71,-62.66,9.09,-26.57,1.0,-2.8,1.0,8.64,False
GBIO,under_touch,2024-11-20,13.5,13.72,-1.63,54.7,1,1.16,15.95,-39.19,-97.58,2.18,,5.93,-5.19,-20.0,-29.19,-60.44,15.56,-44.44,1.0,-2.22,1.0,6.0,False
GBIO,under_touch,2024-12-05,12.8,12.55,1.98,40.5,9,1.68,11.86,-46.67,-97.7,2.59,,-7.03,-15.62,-10.94,-35.0,-58.28,7.81,-41.41,5.0,-7.03,1.0,0.01,True
GBIO,under_touch,2024-12-11,12.7,12.62,0.64,40.5,13,0.73,9.65,-38.05,-97.72,2.73,,-19.69,-12.6,-27.56,-50.39,-57.95,2.36,-40.94,1.0,-6.3,2.0,1.74,True
GBIO,under_touch,2024-12-17,10.9,11.12,-1.98,25.2,2,1.45,10.5,-23.78,-98.04,2.62,,-1.83,1.83,-13.03,-36.33,-51.01,14.68,-31.19,1.0,-6.42,1.0,5.57,False
GBIO,under_touch,2024-12-20,11.9,13.33,-10.75,3.05183904668178e+33,1,2.12,11.09,-9.85,-97.86,4.97,,-10.92,-12.61,-19.08,-48.74,-55.13,5.04,-28.57,1.0,-7.56,1.0,20.5,False
GBIO,under_touch,2024-12-24,10.7,12.2,-12.27,2006546996265472.8,1,0.49,12.48,-23.57,-98.08,4.51,,3.74,-13.46,-16.92,-45.05,-50.09,15.89,-20.56,1.0,3.74,1.0,15.54,False
GBIO,under_touch,2024-12-27,10.7,11.1,-3.63,1430186240.1,1,0.79,11.98,-25.17,-98.08,4.74,,6.54,-17.76,-19.63,-50.0,-50.09,15.89,-20.56,1.0,-0.93,1.0,4.53,False
GBIO,under_touch,2024-12-31,10.6,10.44,1.5,3380801.3,1,0.9,11.89,-25.35,-98.1,4.89,,-14.15,-10.75,-26.79,-49.34,-49.62,16.98,-27.17,3.0,7.55,1.0,4.25,True
GBIO,under_touch,2025-01-07,10.4,12.32,-15.61,3380801.3,5,0.81,12.67,-20.0,-98.13,5.55,,-14.62,-7.4,-22.5,-48.85,-48.65,2.12,-30.77,1.0,-12.5,2.0,15.61,False
GBIO,under_touch,2025-01-08,9.1,10.69,-14.85,95710.6,1,1.55,14.79,-28.35,-98.37,5.13,,3.96,3.08,-16.48,-45.6,-41.32,14.29,-20.88,1.0,1.76,1.0,15.97,False
GBIO,under_touch,2025-01-14,8.8,8.65,1.69,851.6,2,2.07,13.48,-26.05,-98.42,5.6,,8.64,-2.27,-29.66,-41.82,-39.32,18.18,-31.48,8.0,1.02,1.0,0.96,True
GBIO,under_touch,2025-01-27,8.89,9.29,-4.36,851.6,10,0.96,11.67,-16.92,-98.4,5.63,,-14.51,-21.26,-33.86,-46.79,-39.93,1.57,-34.2,1.0,-0.11,2.0,5.86,False
GBIO,under_touch,2025-01-29,8.6,8.55,0.55,257.3,1,0.38,10.86,-19.63,-98.46,5.4,,-3.26,-28.02,-37.79,-46.86,-37.91,0.7,-37.79,1.0,-5.47,1.0,0.62,True
GBIO,under_touch,2025-02-03,7.6,7.73,-1.66,29.7,1,0.74,10.63,-31.53,-98.64,5.01,,-7.89,-8.68,-30.53,-51.58,-29.74,10.92,-32.89,4.0,0.0,1.0,6.83,False
GBIO,under_touch,2025-02-07,7.6,7.76,-2.06,29.7,5,0.41,8.65,-16.48,-98.64,4.39,,-10.53,-20.53,-34.87,-50.66,-29.74,0.0,-36.32,1.0,-7.89,2.0,3.35,False
GBIO,under_touch,2025-02-13,6.8,7.79,-12.73,29.7,9,0.89,9.7,-23.42,-98.78,3.37,,-10.29,-14.71,-29.41,-43.09,-21.47,10.59,-30.59,1.0,0.0,3.0,21.72,False
GBIO,under_touch,2025-02-20,6.15,6.39,-3.73,1733.0,4,1.34,12.15,-35.67,-98.9,2.7,,-13.01,-15.12,-16.1,-36.26,-13.17,3.9,-23.58,1.0,-0.81,1.0,4.2,False
GBIO,under_touch,2025-02-25,5.88,6.05,-2.84,7061.4,1,0.72,11.75,-33.86,-98.94,2.51,,-10.2,-13.61,-19.56,-23.47,-9.18,5.95,-21.26,1.0,-4.25,1.0,3.33,False
GBIO,under_touch,2025-03-03,5.37,6.48,-17.08,7061.4,5,1.41,13.29,-30.8,-99.04,2.28,,-7.82,-1.3,-24.58,-21.42,-0.56,10.06,-25.33,1.0,-1.68,2.0,17.7,False
GBIO,under_touch,2025-03-04,5.28,5.36,-1.5,314.7,1,0.94,13.33,-30.53,-99.05,2.22,,-3.79,6.06,-30.3,-17.99,1.14,11.93,-31.44,1.0,-1.52,1.0,4.85,False
GBIO,under_touch,2025-03-06,5.22,5.2,0.38,1068.8,1,1.93,12.56,-37.26,-99.06,2.25,,-1.92,-1.15,-23.75,-16.48,2.3,13.22,-31.8,2.0,-5.17,1.0,4.82,True
GBIO,under_touch,2025-03-12,5.25,5.41,-2.91,1068.8,5,0.82,9.86,-16.67,-99.06,2.14,,3.43,-13.14,-29.14,-31.43,1.71,12.57,-39.81,1.0,-2.48,2.0,7.53,False
GBIO,under_touch,2025-03-13,5.12,5.3,-3.33,202794990.5,1,0.69,9.85,-17.29,-99.08,2.02,,0.78,-10.74,-31.84,-29.69,4.3,15.43,-38.28,1.0,-6.25,1.0,3.33,False
GBIO,under_touch,2025-03-17,5.3,4.83,9.8,310.3,1,2.23,10.16,-22.06,-99.05,2.41,,-6.42,-23.58,-29.43,-25.85,0.75,11.51,-40.38,5.0,-6.42,1.0,2.63,True
GBIO,under_touch,2025-03-21,5.03,4.94,1.9,310.3,5,1.93,10.03,-17.54,-99.1,2.25,,-14.91,-26.04,-17.1,-20.08,6.16,9.34,-37.18,1.0,-1.39,2.0,3.78,True
GBIO,under_touch,2025-03-27,4.57,5.05,-9.47,310.3,9,0.41,11.38,-14.58,-99.18,2.03,,-12.91,-23.63,-6.56,-19.04,16.85,1.31,-30.85,1.0,-6.35,3.0,12.64,False
GBIO,under_touch,2025-04-02,3.7,5.16,-28.33,310.3,13,1.91,14.44,-28.85,-99.34,1.82,,0.54,-6.22,18.92,2.16,44.32,24.32,-14.59,1.0,7.57,4.0,31.04,False
GBIO,under_touch,2025-04-04,3.72,3.64,2.19,1570.4,1,1.6,13.4,-30.08,-99.33,1.91,,4.03,12.1,9.95,7.26,43.55,23.66,-15.05,2.0,-12.9,1.0,0.29,True
GBIO,under_touch,2025-04-10,3.49,3.81,-8.32,1570.4,5,0.82,15.21,-31.84,-99.37,2.02,,12.32,22.35,3.15,14.04,53.01,31.81,-4.01,2.0,7.16,2.0,12.53,False
GBIO,under_touch,2025-04-11,3.87,3.51,10.28,54300174.3,1,0.59,13.49,-19.37,-99.31,2.12,,7.75,11.37,0.78,9.82,37.98,18.86,-13.44,2.0,-4.91,1.0,4.25,True
GBIO,under_touch,2025-05-06,3.74,3.9,-4.08,1796.8,13,1.27,10.58,-0.27,-99.33,1.7,,5.08,7.49,3.48,-8.29,42.78,11.76,-6.42,1.0,4.28,1.0,6.65,False
GBIO,under_touch,2025-05-08,3.6,3.7,-2.64,624.1,2,2.44,10.63,-3.23,-99.35,1.77,,4.44,5.56,21.11,-1.94,48.33,22.78,-2.78,1.0,0.0,1.0,3.72,False
GBIO,under_touch,2025-05-23,3.7,3.67,0.69,240.9,10,0.65,8.71,-13.35,-99.34,1.67,,3.78,7.57,0.0,17.03,44.32,20.27,-4.86,2.0,-0.81,1.0,0.67,True
GBIO,under_touch,2025-05-30,3.78,3.75,0.89,240.9,14,0.65,6.86,-14.09,-99.32,1.8,,15.34,-2.38,-15.34,16.67,41.27,17.72,-20.63,4.0,-3.17,2.0,2.32,True
GBIO,under_touch,2025-06-05,3.66,3.82,-4.2,240.9,18,1.35,7.01,-6.15,-99.34,1.84,,4.64,3.83,-9.84,25.14,45.9,21.58,-18.03,5.0,4.64,3.0,5.51,False
GBIO,under_touch,2025-06-12,3.83,3.91,-2.16,240.9,23,0.72,8.91,0.0,-99.31,1.92,,-0.78,-21.67,14.88,5.48,39.43,17.49,-21.67,1.0,-3.66,4.0,3.95,False
GBIO,under_touch,2025-06-18,3.6,3.72,-3.16,134.7,3,2.04,10.06,-10.45,-99.35,1.96,,-1.39,-4.72,12.78,74.72,48.33,63.89,-16.67,2.0,0.0,1.0,5.31,False
GBIO,under_touch,2025-06-26,3.55,3.54,0.2,72.2,3,0.63,9.74,-3.27,-99.36,2.14,,-3.38,8.73,29.86,81.69,50.42,1150.7,-15.49,1.0,-15.49,1.0,0.65,True
