ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
BRBR,under_touch,2026-06-09,8.43,8.66,-2.67,34.3,12,1.45,6.74,-10.32,-89.55,38.3,,4.74,41.28,44.13,43.65,30.31,69.51,-2.37,1.0,2.37,3.0,8.9,False
BRBR,under_touch,2026-08-04,12.75,11.07,15.18,844.7,38,2.73,6.97,-8.54,-84.19,55.96,,-9.41,,,,-13.84,2.19,-16.31,4.0,-10.75,1.0,8.22,True
BRBR,under_touch,2026-08-10,11.38,11.47,-0.8,844.7,42,0.98,8.07,-10.75,-85.89,48.88,,,,,,-3.47,1.85,-6.24,1.0,1.49,2.0,2.02,False
BRBS,under_touch,2026-04-13,3.49,3.62,-3.56,26.5,418,1.68,4.66,-9.82,-85.72,2.0,,2.29,3.44,-5.16,-4.87,7.74,6.3,-5.16,1.0,-0.29,1.0,3.84,False
BRBS,under_touch,2026-04-29,3.43,3.47,-1.22,23.8,11,0.34,3.79,-18.33,-85.97,2.05,,0.0,-4.66,-4.08,4.66,9.62,2.33,-5.98,1.0,0.0,1.0,1.22,False
BRBS,under_touch,2026-05-01,3.42,3.4,0.51,22.7,1,0.26,2.35,-16.99,-86.01,1.88,,0.58,-4.68,-4.68,3.22,9.94,2.63,-5.7,1.0,-1.75,1.0,0.38,True
BRBS,under_touch,2026-05-11,3.31,3.36,-1.58,21.9,5,1.38,2.46,-5.16,-86.46,0.86,,-1.81,-0.91,0.3,3.32,13.6,1.21,-2.57,1.0,0.3,1.0,1.58,False
BRBS,under_touch,2026-05-13,3.27,3.26,0.23,20.4,1,0.96,2.57,-6.84,-86.62,0.76,,0.61,0.61,1.53,6.12,14.98,2.6,-1.38,2.0,-0.31,1.0,0.07,True
BRBS,under_touch,2026-05-19,3.25,3.25,0.08,20.0,1,0.59,1.99,-8.45,-86.7,0.67,,0.92,-0.31,1.85,6.46,15.69,3.23,-0.77,8.0,0.31,1.0,0.23,True
BRBS,under_touch,2026-05-29,3.3,3.26,1.11,20.0,8,1.23,1.9,-3.79,-86.5,0.66,,0.61,0.0,7.88,8.48,13.94,10.91,-1.97,1.0,-1.21,2.0,0.12,True
BRBS,under_touch,2026-06-04,3.28,3.27,0.2,20.0,12,0.64,1.74,-4.37,-86.58,0.69,,1.22,2.13,7.62,9.76,14.63,11.59,-0.91,8.0,-0.3,3.0,0.25,True
BRBS,under_touch,2026-06-11,3.32,3.29,1.06,20.0,17,0.99,1.69,1.53,-86.42,0.7,,0.9,8.13,4.52,12.05,13.25,10.24,-2.11,3.0,-1.51,4.0,0.62,True
BRBS,under_touch,2026-06-17,3.31,3.29,0.46,20.0,21,1.65,1.72,1.85,-86.46,0.86,,5.44,8.46,4.53,,13.6,10.57,0.0,,,5.0,0.9,True
BRBS,under_touch,2026-07-23,3.39,3.35,1.12,20.0,45,0.73,2.27,-2.59,-86.13,1.27,,3.24,8.85,,,10.91,12.09,0.88,,,6.0,0.97,True
BRKL,upper_breakout,2026-07-07,24.84,19.35,28.36,0.0,1808,0.01,4.78,139.75,-0.37,20.9,1.0,-5.56,-6.45,3.69,,-0.35,3.69,-6.87,,,,,
BRP,under_touch,2025-10-16,23.73,25.16,-5.67,22.1,470,1.63,5.39,-24.67,-57.49,19.18,,2.91,-9.44,17.15,1.47,30.68,20.14,-10.41,1.0,-2.53,1.0,5.82,False
BRP,under_touch,2025-10-20,22.8,23.07,-1.16,20.2,1,1.26,5.55,-25.68,-59.15,19.09,,5.26,-1.71,22.68,-2.02,36.01,25.04,-6.75,7.0,-1.01,1.0,2.02,False
BRP,under_touch,2025-10-29,22.57,23.18,-2.65,20.2,8,0.95,5.4,-16.78,-59.57,20.52,,12.18,23.31,22.86,13.42,37.39,26.32,-5.8,1.0,-4.79,2.0,3.04,False
BRP,under_touch,2025-10-31,22.1,21.31,3.69,18.3,1,0.92,5.58,-23.26,-60.41,21.05,,21.58,23.89,26.47,15.16,40.32,30.32,-2.13,,,1.0,0.25,True
BRP,under_touch,2026-01-30,21.92,22.2,-1.27,18.3,62,0.87,6.34,-8.78,-60.73,26.86,,-10.72,-24.73,5.79,0.41,41.47,7.71,-27.55,1.0,-6.07,2.0,1.54,False
BRP,under_touch,2026-02-03,20.5,20.58,-0.4,16.8,1,1.48,7.36,-18.13,-63.27,26.77,,-17.07,-17.41,7.56,5.02,51.27,15.17,-22.54,2.0,-8.49,1.0,3.41,False
BRP,under_touch,2026-02-09,17.69,18.65,-5.15,14.8,2,1.34,9.55,-32.07,-68.31,24.7,,-2.15,-6.16,17.98,28.66,75.3,33.47,-10.23,1.0,-3.9,1.0,5.31,False
BRP,under_touch,2026-02-11,16.51,16.82,-1.83,12.7,1,1.85,10.2,-35.2,-70.42,25.21,,0.12,11.99,26.04,29.56,87.83,43.0,-3.82,1.0,1.51,1.0,4.42,False
BRSP,upper_breakout,2025-08-22,5.77,5.74,0.47,-18.3,414,1.02,2.36,17.52,-75.16,4.65,1.0,0.52,2.95,-0.35,-8.15,-13.6,3.99,-2.08,1.0,-1.39,,,
BRSP,upper_breakout,2025-08-29,5.8,5.72,1.4,-18.3,419,1.3,2.12,12.4,-75.03,3.74,2.0,2.41,0.17,-3.97,-8.1,-14.05,3.45,-5.0,18.0,-3.28,,,
BRSP,upper_breakout,2025-09-26,5.64,5.63,0.12,-18.3,438,0.76,1.82,-1.23,-75.72,3.99,3.0,-4.43,-10.11,-6.03,-2.13,-11.61,0.18,-10.28,1.0,-1.24,,,
BRSP,upper_breakout,2025-12-03,5.75,5.73,0.4,-17.7,58,0.71,2.05,8.7,-75.25,4.39,1.0,2.61,2.78,-0.52,4.35,-13.3,4.35,-3.39,1.0,-1.57,,,
BRSP,upper_breakout,2025-12-05,5.74,5.72,0.38,-17.7,60,0.66,2.08,7.49,-75.29,4.34,2.0,3.31,2.61,1.74,4.88,-13.15,4.53,-3.22,17.0,-2.44,,,
BRSP,upper_breakout,2026-01-02,5.72,5.64,1.43,-17.7,78,0.88,1.82,-0.52,-75.38,4.55,3.0,2.62,4.2,4.9,2.1,-12.85,7.78,-1.14,,,,,
BRSP,upper_breakout,2026-08-03,5.13,5.04,1.77,-17.7,223,1.28,3.12,-4.65,-77.92,8.06,4.0,-4.48,,,,-2.83,0.68,-4.58,1.0,-2.92,,,
BRSP,upper_breakout,2026-08-06,5.05,5.03,0.41,-17.7,226,0.87,3.22,-5.08,-78.26,7.82,5.0,-1.29,,,,-1.29,2.28,-3.07,2.0,-2.97,,,
BRZE,under_touch,2025-08-08,25.31,25.37,-0.23,4.4,34,1.08,4.37,-4.38,-74.38,31.47,,0.75,6.28,27.62,14.38,18.02,32.28,-5.53,1.0,-4.66,1.0,1.41,False
BRZE,under_touch,2025-08-12,24.11,24.07,0.16,2.4,1,1.08,4.82,-9.5,-75.59,30.39,,6.47,7.01,24.76,16.76,23.89,38.86,-0.83,,,1.0,0.47,True
BRZE,under_touch,2026-01-16,23.03,24.32,-5.32,2.4,110,3.09,7.08,-33.67,-76.69,45.22,,9.08,-9.94,-26.49,-16.33,29.7,13.62,-29.44,1.0,5.12,2.0,6.0,False
BRZE,under_touch,2026-01-29,21.81,22.66,-3.73,0.2,7,1.84,7.63,-37.27,-77.92,55.42,,-18.71,-20.63,-12.93,5.46,36.96,2.27,-30.03,1.0,-4.54,1.0,5.5,False
BRZE,under_touch,2026-02-04,19.47,22.66,-14.06,0.2,11,1.35,9.0,-37.97,-80.29,61.65,,-9.04,-12.48,7.24,21.62,53.42,8.12,-21.62,1.0,-8.94,2.0,22.23,False
BRZE,under_touch,2026-02-06,17.79,17.66,0.74,33.1,1,1.2,9.15,-41.07,-81.99,58.8,,-1.07,-11.24,12.51,25.86,67.9,18.32,-14.22,3.0,-0.45,1.0,2.15,True
BRZE,under_touch,2026-02-12,17.31,17.74,-2.43,33.1,5,1.39,9.87,-36.45,-82.48,66.42,,-0.87,9.71,8.43,19.06,72.56,21.61,-11.84,1.0,1.68,2.0,8.4,False
BRZE,under_touch,2026-02-17,16.93,18.52,-8.61,1473739253.2,1,0.87,10.15,-26.49,-82.86,61.52,,2.27,15.71,13.82,34.32,76.43,24.34,-9.86,1.0,1.48,1.0,10.93,False
BRZE,under_touch,2026-02-23,15.79,16.72,-5.58,234.0,3,1.16,9.87,-37.14,-84.01,58.1,,17.95,26.76,19.82,50.09,89.17,33.31,-0.57,,,1.0,8.75,False
BRZE,under_touch,2026-03-20,18.33,18.32,0.08,234.0,22,1.46,6.02,6.82,-81.44,45.31,,25.48,26.16,29.46,17.73,62.96,32.19,-3.74,2.0,-1.69,2.0,1.29,True
BRZE,under_touch,2026-04-10,18.97,19.58,-3.14,234.0,36,1.56,8.09,2.1,-80.8,70.65,,19.45,22.67,14.5,21.61,57.46,30.42,-1.69,,,3.0,4.13,False
BRZE,under_touch,2026-05-08,21.72,21.55,0.78,234.0,56,1.19,6.17,14.5,-78.01,61.14,,-3.91,12.11,6.22,9.58,37.52,32.23,-14.36,1.0,-4.56,4.0,2.51,True
BRZE,under_touch,2026-05-13,19.43,19.0,2.24,168.4,1,1.3,7.22,-14.56,-80.33,52.49,,17.45,20.23,11.48,36.9,53.73,47.81,-2.21,,,1.0,2.13,True
BRZE,under_touch,2026-06-16,21.18,20.8,1.84,168.4,24,0.51,7.72,-1.85,-78.56,71.27,,-8.03,8.26,23.75,41.03,41.03,27.64,-11.95,1.0,-4.77,2.0,0.1,True
BRZE,under_touch,2026-06-22,19.21,19.51,-1.53,112.7,1,0.89,7.21,-17.94,-80.55,65.08,,9.16,27.02,26.39,,55.49,40.73,-2.92,1.0,0.26,1.0,3.73,False
BRZE,under_touch,2026-06-25,19.57,18.92,3.42,89.2,3,0.7,5.94,-20.38,-80.19,60.46,,21.67,28.41,11.19,,52.63,38.15,1.69,,,1.0,1.44,True
BSRR,upper_breakout,2026-01-21,36.29,35.11,3.35,-0.0,300,1.49,3.27,8.65,0.0,2.08,1.0,-8.49,4.46,2.18,-9.18,13.09,6.37,-9.18,2.0,-3.44,,,
BSRR,upper_breakout,2026-01-30,35.41,34.4,2.94,-94.1,5,1.28,3.78,8.35,-3.75,2.43,1.0,6.98,5.25,2.06,-4.97,15.9,9.01,-5.54,,,,,
BSVN,upper_breakout,2025-07-01,43.43,42.29,2.71,-32.0,1,1.05,2.91,11.47,-13.59,1.28,1.0,2.3,4.95,3.82,14.76,20.52,13.72,-1.15,,,,,
BSVN,upper_breakout,2026-07-01,50.12,49.89,0.45,-0.5,205,1.95,2.75,13.34,-0.9,1.03,1.0,0.56,0.76,-0.24,,4.43,5.74,-5.23,1.0,-1.06,,,
BSVN,upper_breakout,2026-07-06,50.98,49.89,2.18,-0.5,207,0.81,2.92,14.45,-0.84,1.1,2.0,-1.22,-2.49,-1.31,,2.67,3.95,-6.83,2.0,-2.57,,,
BSVN,upper_breakout,2026-07-09,50.4,49.89,1.02,-0.5,210,0.89,3.07,10.53,-2.98,1.2,3.0,0.2,0.0,-0.1,,3.85,5.15,-5.75,7.0,-1.37,,,
BSVN,upper_breakout,2026-07-23,50.4,49.88,1.04,-0.5,220,1.12,3.57,7.39,-4.9,1.82,4.0,-0.79,-0.1,,,3.85,4.37,-4.37,1.0,-1.9,,,
BSVN,upper_breakout,2026-07-28,50.17,49.88,0.59,-0.5,223,0.61,3.58,2.58,-5.33,1.78,5.0,1.67,1.77,,,4.33,4.84,-1.34,,,,,
BSVN,under_touch,2025-12-24,40.85,41.22,-0.9,41.5,542,1.9,2.49,-2.9,-18.72,0.4,,1.3,4.82,6.66,3.13,28.13,10.34,-1.2,1.0,0.71,1.0,1.8,False
BSVN,under_touch,2025-12-31,40.98,40.6,0.95,41.0,3,5.8,2.78,-2.64,-18.46,0.6,,4.17,6.69,8.44,1.02,27.72,9.99,-0.39,,,1.0,0.58,True
BSVN,under_touch,2026-02-18,43.9,42.41,3.52,41.0,35,0.51,2.06,0.85,-12.65,0.5,,-3.21,-4.74,-11.85,-2.1,19.23,0.32,-11.85,3.0,-4.78,2.0,0.39,True
BSVN,under_touch,2026-02-24,42.13,42.64,-1.19,41.0,39,0.78,2.33,-3.31,-16.18,0.42,,-3.13,-5.53,-5.29,2.94,24.23,2.02,-9.11,1.0,0.85,3.0,1.97,False
BSVN,under_touch,2026-02-26,42.98,41.91,2.55,40.5,2,0.93,2.41,-1.96,-14.48,0.4,,-5.17,-8.26,-7.26,1.7,21.78,-0.49,-10.91,1.0,-5.35,1.0,0.1,True
BSVN,under_touch,2026-03-03,40.81,40.6,0.51,39.7,1,0.57,2.95,-9.97,-18.8,0.33,,-2.47,-3.43,-2.28,6.59,28.25,4.8,-6.17,4.0,-1.67,1.0,0.28,True
BSVN,under_touch,2026-03-09,40.13,40.82,-1.69,39.7,5,1.72,3.55,-11.2,-20.16,0.34,,-1.07,-0.62,3.76,8.02,30.43,4.09,-4.59,1.0,-0.82,2.0,2.52,False
BSVN,under_touch,2026-03-12,39.43,39.45,-0.06,38.8,2,0.79,3.44,-10.49,-21.55,0.32,,-1.32,1.09,8.47,10.98,32.74,10.17,-2.89,3.0,-0.05,1.0,0.87,False
BSVN,under_touch,2026-03-18,38.7,39.66,-2.42,38.8,6,2.17,3.31,-11.85,-23.0,0.34,,3.0,5.4,11.06,9.22,35.25,18.83,-1.06,1.0,0.54,2.0,2.42,False
BSVN,under_touch,2026-03-19,38.91,38.75,0.41,38.2,1,0.98,3.0,-10.98,-22.58,0.35,,2.44,5.55,12.46,8.2,34.52,18.19,-1.59,1.0,-1.59,1.0,0.22,True
BTBT,upper_breakout,2025-10-08,4.04,3.83,5.56,-36.5,225,1.29,7.18,36.49,-87.76,127.05,1.0,0.5,-11.14,-18.81,-41.09,-63.12,12.62,-22.03,2.0,-6.93,,,
BTBT,upper_breakout,2025-10-13,4.0,3.81,5.08,-36.5,228,1.55,8.48,36.05,-87.88,141.37,2.0,5.5,-0.25,-24.0,-40.75,-62.75,13.75,-28.25,3.0,-7.75,,,
BTBT,upper_breakout,2025-10-20,4.22,3.77,11.86,-36.5,233,1.77,10.1,34.39,-87.21,181.23,3.0,-5.45,-18.96,-45.5,-50.24,-64.69,-1.18,-47.39,2.0,-14.93,,,
BTBT,upper_breakout,2025-10-24,3.91,3.75,4.39,-36.5,237,0.78,11.09,32.54,-88.15,181.01,4.0,-6.39,-19.69,-46.55,-43.48,-61.89,4.35,-49.87,4.0,-9.46,,,
BTMD,under_touch,2025-08-07,2.92,3.24,-9.87,17.2,101,6.18,10.35,-30.64,-72.24,0.39,,2.05,3.42,18.49,2.05,-48.97,23.97,-5.48,1.0,-1.37,1.0,11.42,False
BTMD,under_touch,2025-08-11,2.82,2.87,-1.79,12.6,1,2.9,10.66,-30.2,-73.19,0.46,,7.09,14.54,17.73,0.71,-47.16,28.37,0.35,,,1.0,3.88,False
BTMD,under_touch,2025-08-18,3.02,2.88,4.93,12.6,6,1.14,9.79,-24.69,-71.29,0.61,,6.95,13.58,12.25,-6.29,-50.66,19.87,-2.32,,,2.0,1.32,True
BTMD,under_touch,2025-10-02,3.0,2.92,2.67,12.6,38,0.6,4.93,-11.5,-71.48,0.38,,-4.67,-3.33,-7.33,-9.83,-50.33,8.67,-11.67,2.0,-3.0,3.0,0.06,True
BTMD,under_touch,2025-10-10,2.77,2.81,-1.43,11.2,43,1.46,4.69,-17.8,-73.67,0.31,,2.53,4.33,-2.17,-7.58,-46.21,17.69,-4.33,12.0,-1.08,1.0,3.57,False
BTMD,under_touch,2025-10-17,2.84,2.82,0.85,11.2,48,0.69,4.05,-10.13,-73.0,0.28,,1.76,1.06,-11.27,-7.75,-47.54,14.79,-14.44,7.0,-3.52,2.0,0.58,True
BTMD,under_touch,2025-10-28,2.74,2.82,-2.99,11.2,55,1.34,5.37,-8.67,-73.95,0.29,,4.38,-5.11,-7.3,1.09,-45.62,8.76,-15.33,1.0,-2.55,3.0,3.35,False
BTMD,under_touch,2025-11-10,2.46,2.66,-7.42,9.0,8,2.82,6.48,-13.99,-76.62,0.28,,4.88,2.85,10.57,2.85,-39.43,13.01,-5.69,1.0,5.69,1.0,8.55,False
BTMD,under_touch,2025-11-18,2.49,2.43,2.33,6.1,6,1.19,6.37,-18.89,-76.33,0.34,,2.01,3.61,6.43,-6.83,-40.16,16.47,-6.83,1.0,-4.02,1.0,0.14,True
BTMD,under_touch,2026-01-14,2.38,2.33,1.93,4.6,36,0.65,6.13,-9.16,-77.38,0.4,,-4.2,-12.18,-12.18,-41.18,-37.39,1.71,-15.34,2.0,-2.52,1.0,0.63,True
BTMD,under_touch,2026-01-23,2.21,2.19,0.99,2.6,3,1.03,6.19,-15.97,-78.99,0.39,,-5.43,0.9,-7.24,-27.6,-32.58,7.24,-8.82,1.0,-2.26,1.0,0.38,True
BTMD,under_touch,2026-01-28,2.07,2.09,-0.97,1.3,2,0.57,6.29,-22.76,-80.32,0.36,,7.25,2.42,3.86,-34.78,-28.02,14.49,-2.66,1.0,0.97,1.0,1.45,False
BTMD,under_touch,2026-02-12,2.09,2.03,2.94,0.4,10,0.92,6.8,-12.18,-80.13,0.32,,0.48,1.44,-33.01,-14.35,-28.71,5.23,-33.73,15.0,-10.29,1.0,0.76,True
BTMD,under_touch,2026-02-19,2.11,2.03,3.92,0.4,14,0.95,6.67,-7.86,-79.94,0.31,,1.9,-1.9,-31.75,5.21,-29.38,4.24,-36.02,11.0,-11.14,2.0,0.02,True
BTMD,under_touch,2026-03-03,2.11,2.03,3.9,0.4,22,1.88,4.72,-7.05,-79.94,0.31,,-19.43,-35.55,-36.02,5.21,-29.38,1.9,-39.81,3.0,-11.14,3.0,0.78,True
BTU,upper_breakout,2025-10-01,28.28,28.06,0.8,-7.0,224,1.01,4.95,65.48,-40.89,157.27,1.0,12.23,16.44,-4.53,-4.6,-14.78,27.26,-6.79,19.0,-2.86,,,
BTU,upper_breakout,2026-01-14,36.04,35.64,1.11,-3.8,63,1.86,4.27,28.03,-24.67,92.7,1.0,6.88,0.25,-2.5,-3.88,-33.13,10.85,-7.09,9.0,-2.39,,,
BTU,upper_breakout,2026-01-29,36.13,35.59,1.52,-3.8,73,1.0,5.39,21.12,-24.48,113.64,2.0,-5.23,-2.74,-12.7,9.33,-33.3,6.32,-16.19,1.0,-2.41,,,
BTU,upper_breakout,2026-02-06,36.92,35.55,3.84,-3.8,79,1.15,5.7,12.56,-22.83,120.81,3.0,-6.69,-10.13,-9.86,-13.43,-34.72,4.05,-17.98,4.0,-4.82,,,
BTU,under_touch,2026-07-29,20.82,20.1,3.58,76.3,328,2.82,5.22,-9.95,-56.48,53.84,,9.51,18.44,,,15.75,21.89,0.86,,,1.0,0.2,True
BW,upper_breakout,2025-11-10,6.9,5.7,21.06,-32.5,2188,3.16,8.65,94.37,-97.12,34.19,1.0,-7.1,-14.93,-8.84,10.58,35.58,12.61,-23.04,,,,,
BW,upper_breakout,2026-01-08,7.63,7.36,3.68,-30.2,38,3.59,6.79,21.3,-96.82,22.47,1.0,8.91,23.85,24.51,76.8,22.61,51.64,-6.55,,,,,
BW,under_touch,2025-10-30,3.46,3.18,8.91,15060.0,65,0.76,10.34,22.26,-98.56,6.52,,48.84,87.86,80.64,60.12,170.38,124.57,-2.02,,,1.0,0.22,True
BW,under_touch,2025-12-15,5.53,5.89,-6.14,15060.0,96,0.81,10.69,-17.09,-97.69,18.35,,-10.85,13.38,48.64,73.96,69.17,55.15,-17.36,1.0,-4.52,2.0,7.16,False
BW,under_touch,2025-12-17,4.64,5.16,-10.02,11573.5,1,1.29,13.08,-30.23,-98.07,15.64,,15.3,36.85,81.47,105.17,101.62,90.3,-0.54,1.0,3.66,1.0,11.37,False
BW,under_touch,2025-12-22,4.93,4.79,3.02,9507.8,2,0.6,11.82,-15.0,-97.94,15.27,,27.18,20.08,78.9,76.88,89.76,83.98,-1.52,,,1.0,1.16,True
BW,under_touch,2025-12-29,5.54,5.14,7.68,9507.8,6,0.56,8.81,-11.36,-97.69,16.11,,16.61,53.25,89.17,65.88,68.86,98.01,0.72,,,2.0,0.68,True
BW,under_touch,2026-02-17,9.52,9.35,1.77,9507.8,39,0.58,12.0,13.06,-96.03,28.8,,-3.57,-14.92,56.51,92.75,-1.73,56.83,-16.49,1.0,-1.47,3.0,1.54,True
BW,under_touch,2026-02-20,8.72,9.26,-5.87,8796.6,1,0.76,11.86,-1.13,-96.37,24.87,,1.61,50.23,74.08,89.68,7.28,86.24,-8.83,1.0,-0.34,1.0,5.87,False
BW,under_touch,2026-02-26,9.19,8.64,6.32,7439.9,3,0.62,8.87,-12.31,-96.17,22.23,,44.61,42.0,57.34,57.78,1.8,76.71,-13.49,3.0,-11.86,1.0,1.66,True
BW,under_touch,2026-03-13,10.51,10.44,0.68,7439.9,14,2.38,14.02,9.25,-95.62,49.08,,44.43,41.39,73.55,79.92,-10.99,74.98,0.0,,,2.0,2.48,True
BW,under_touch,2026-04-21,16.04,16.31,-1.63,7439.9,40,1.0,8.38,13.92,-93.31,48.91,,-8.85,-3.62,22.13,6.98,-41.68,37.34,-15.34,1.0,-0.81,3.0,2.82,False
BW,under_touch,2026-04-24,14.5,14.66,-1.06,6345.0,37,1.33,9.72,0.28,-93.96,45.54,,-2.97,0.28,31.31,9.66,-35.48,51.93,-6.34,2.0,0.83,1.0,3.93,False
BW,under_touch,2026-05-01,14.07,14.6,-3.6,5823.1,2,1.05,9.81,-10.5,-94.14,43.27,,3.34,55.29,20.9,0.21,-33.51,56.57,-3.48,4.0,5.47,1.0,3.65,False
BW,under_touch,2026-05-07,14.84,15.57,-4.7,5823.1,6,0.93,9.91,-17.65,-93.81,42.6,,42.99,38.41,10.24,-27.7,-36.96,48.45,-4.31,1.0,-2.02,2.0,7.4,False
BW,under_touch,2026-06-01,17.01,17.99,-5.47,5241.0,15,0.94,11.55,20.9,-92.91,74.21,,-6.64,-4.0,-17.11,-53.32,-45.0,10.46,-19.9,1.0,6.06,1.0,5.58,False
BW,under_touch,2026-06-03,17.68,17.53,0.87,4970.9,2,0.56,10.52,14.36,-92.63,76.51,,-17.19,-2.94,-33.6,-47.29,-47.09,6.28,-36.48,2.0,-7.47,1.0,3.81,True
BW,under_touch,2026-06-09,15.49,16.11,-3.82,4353.1,1,0.64,10.89,-18.09,-93.54,62.23,,7.36,-6.91,-26.02,-39.44,-39.61,16.98,-33.7,1.0,-5.49,1.0,8.97,False
BW,under_touch,2026-06-23,15.9,16.44,-3.29,3935.2,8,0.91,9.35,-16.49,-93.37,46.4,,-11.32,-32.26,-32.77,,-41.16,-0.5,-40.57,1.0,-9.31,1.0,3.41,False
BW,under_touch,2026-06-25,14.88,14.35,3.69,3405.5,1,1.21,9.73,-23.3,-93.8,44.13,,-21.1,-21.37,-35.35,,-37.13,-1.61,-36.49,1.0,-2.89,1.0,3.0,True
BW,under_touch,2026-07-01,12.74,14.01,-9.05,3175.7,2,1.11,9.4,-29.38,-94.69,48.88,,-10.05,-21.27,-25.67,,-26.57,1.1,-37.76,1.0,-7.85,1.0,9.9,False
BW,under_touch,2026-07-06,11.32,11.38,-0.51,2591.0,1,1.01,10.79,-39.27,-95.28,45.81,,-3.45,-8.75,-15.9,,-17.36,9.45,-29.95,1.0,-5.21,1.0,1.17,False
BW,under_touch,2026-07-08,10.77,10.59,1.66,2382.1,1,0.81,10.7,-32.18,-95.51,45.14,,1.21,-0.74,-11.61,,-13.14,15.04,-26.37,3.0,1.49,1.0,3.06,True
BW,under_touch,2026-07-14,11.09,11.15,-0.52,2382.1,5,0.61,9.21,-31.03,-95.38,49.48,,-2.07,-20.38,-17.13,,-15.64,8.93,-28.49,1.0,-1.71,2.0,2.79,False
BW,under_touch,2026-07-15,10.9,10.94,-0.37,2319.0,5,0.59,8.69,-33.25,-95.46,48.76,,-1.93,-27.16,-10.37,,-14.17,10.83,-27.25,1.0,-7.98,1.0,3.93,False
BW,under_touch,2026-07-17,9.89,10.08,-1.92,2118.4,1,1.03,9.26,-42.37,-95.88,46.37,,-2.73,-5.76,,,-5.41,22.14,-19.82,5.0,-2.73,1.0,6.28,False
BW,under_touch,2026-07-23,11.01,10.59,3.95,2118.4,5,0.47,6.73,-23.65,-95.41,49.12,,-13.99,-14.8,,,-15.03,9.72,-27.97,1.0,-12.62,2.0,0.58,True
BW,under_touch,2026-07-28,8.83,9.16,-3.57,1819.7,1,1.18,9.31,-37.42,-96.32,31.02,,14.84,4.08,,,5.95,36.81,-10.19,1.0,-10.08,1.0,8.81,False
BWB,upper_breakout,2025-09-18,17.66,17.45,1.2,-5.0,58,0.91,2.36,11.07,-12.57,1.8,1.0,-3.11,-4.64,-6.34,-4.93,25.93,1.98,-6.91,1.0,-1.76,,,
BWB,upper_breakout,2025-09-30,17.6,17.42,1.02,-5.0,66,1.66,3.26,6.86,-12.87,2.42,2.0,0.11,1.14,-5.57,-0.4,26.36,1.59,-8.47,1.0,-1.76,,,
BWB,upper_breakout,2025-10-06,17.45,17.41,0.24,-5.0,70,0.54,3.75,6.01,-13.61,2.47,3.0,-2.75,-0.34,-4.24,0.23,27.45,2.46,-7.68,2.0,-0.34,,,
BWB,upper_breakout,2025-10-14,17.8,17.39,2.38,-5.0,76,0.75,3.58,8.6,-11.88,2.21,4.0,-1.69,-6.63,-5.45,4.04,24.94,0.45,-9.49,2.0,-7.08,,,
BWB,upper_breakout,2025-12-03,17.89,17.86,0.17,-4.0,52,0.98,3.12,8.36,-11.44,1.38,1.0,3.52,3.41,-2.01,9.73,24.32,6.82,-3.63,2.0,-0.28,,,
BWB,upper_breakout,2025-12-09,17.87,17.85,0.12,-4.0,56,1.6,2.85,6.31,-11.53,1.46,2.0,4.09,1.62,2.57,11.75,24.45,6.94,-3.53,14.0,-1.06,,,
BWB,upper_breakout,2026-01-05,17.81,17.8,0.06,-4.0,73,1.08,2.35,-1.22,-11.83,1.62,3.0,0.34,1.29,9.71,3.71,24.87,13.14,-2.98,,,,,
BWB,upper_breakout,2026-03-31,17.7,17.63,0.39,-4.0,132,1.57,2.64,-3.86,-12.81,1.32,4.0,5.71,6.27,2.43,7.23,25.65,10.18,-0.4,,,,,
BWMN,upper_breakout,2025-07-03,29.74,29.22,1.77,-25.6,4,0.57,2.86,14.65,-30.68,3.16,1.0,2.42,5.85,12.84,43.68,41.9,25.55,-3.43,,,,,
BWMN,upper_breakout,2026-05-01,32.76,31.61,3.65,-52.4,8,1.47,3.18,10.49,-28.52,2.97,1.0,6.14,-4.88,-3.05,-10.87,28.82,14.53,-7.42,,,,,
BWMN,upper_breakout,2026-08-10,42.42,34.0,24.76,-32.1,64,10.1,5.15,56.7,-7.44,12.86,1.0,,,,,-0.52,0.17,-0.54,,,,,
BXMT,under_touch,2026-07-23,16.49,16.48,0.05,4.3,1590,0.93,2.13,-5.61,-97.05,28.33,,-9.22,-16.07,,,-12.04,2.73,-16.74,4.0,-0.55,1.0,0.37,True
BXMT,under_touch,2026-07-29,16.4,16.49,-0.56,4.3,1594,1.11,2.17,-3.24,-97.07,23.86,,-15.0,-12.93,,,-11.55,-1.98,-16.28,1.0,-8.72,2.0,1.04,False
BXMT,under_touch,2026-07-31,14.54,14.9,-2.4,3.6,1,3.15,3.27,-15.71,-97.4,27.67,,-2.68,,,,-0.24,2.03,-5.57,1.0,0.21,1.0,5.28,False
BXMT,under_touch,2026-08-05,13.94,14.12,-1.24,3.3,3,2.22,3.45,-18.14,-97.51,32.62,,2.44,,,,4.05,6.42,-1.51,1.0,-0.72,1.0,1.95,False
