ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
ADPT,under_touch,2024-01-16,4.3,4.4,-2.35,2093.3,1,1.19,7.97,-16.99,-93.96,6.59,,1.63,-8.14,-15.81,-20.7,468.84,4.42,-20.7,1.0,-5.81,1.0,5.31,False
ADPT,under_touch,2024-01-18,4.07,3.98,2.33,981.2,1,1.0,8.51,-13.59,-94.29,6.34,,-1.72,-8.11,-2.7,-20.39,500.98,10.32,-16.22,4.0,1.47,1.0,0.69,True
ADPT,under_touch,2024-01-24,4.13,4.13,-0.01,981.2,5,0.71,7.23,-16.57,-94.2,6.06,,-11.14,-13.56,-6.05,-19.37,492.25,3.39,-17.43,1.0,-3.15,2.0,0.5,False
ADPT,under_touch,2024-01-26,3.95,3.95,-0.06,691.9,1,0.88,7.72,-22.7,-94.46,5.8,,-7.59,-4.3,5.32,-21.01,519.24,7.34,-13.67,2.0,0.0,1.0,0.31,False
ADPT,under_touch,2024-02-01,3.74,3.69,1.26,399.5,1,0.93,7.41,-17.26,-94.75,4.94,,-1.87,5.88,7.75,-16.84,554.01,16.04,-8.82,1.0,-2.41,1.0,1.45,True
ADPT,under_touch,2024-02-06,3.77,3.47,8.73,249.2,1,0.89,7.05,-20.3,-94.71,4.99,,-3.98,1.33,-4.24,-27.59,548.81,15.12,-9.81,19.0,0.27,1.0,1.65,True
ADPT,under_touch,2024-02-13,3.62,3.55,1.85,249.2,6,1.17,7.32,-15.81,-94.92,4.55,,5.52,14.64,-5.8,-27.62,575.69,19.89,-7.18,14.0,4.42,2.0,0.4,True
ADPT,under_touch,2024-03-04,3.99,3.79,5.25,249.2,19,0.89,7.18,9.32,-94.4,5.7,,-5.26,-20.3,-25.31,-34.34,513.03,-1.0,-31.08,1.0,-5.26,3.0,0.82,True
ADPT,under_touch,2024-03-13,3.41,3.47,-1.78,140.6,6,0.81,8.71,-5.8,-95.21,5.58,,-0.88,-15.25,-23.17,4.4,617.3,3.23,-25.81,1.0,-4.4,1.0,3.22,False
ADPT,under_touch,2024-03-18,3.18,3.22,-1.12,86.4,2,0.79,8.76,-17.4,-95.54,4.49,,-1.89,-6.29,-13.52,24.53,669.18,10.69,-20.44,4.0,1.89,1.0,3.29,False
ADPT,under_touch,2024-03-22,3.24,3.25,-0.24,86.4,6,1.15,8.29,-19.8,-95.45,4.52,,-4.01,-12.65,-22.53,10.8,654.94,3.09,-29.63,1.0,-3.7,2.0,3.01,False
ADPT,under_touch,2024-03-26,2.88,3.1,-6.97,61.3,1,1.32,8.33,-32.55,-95.96,4.19,,-6.94,-7.29,-9.72,20.14,749.31,15.97,-20.83,1.0,0.35,1.0,7.94,False
ADPT,under_touch,2024-04-03,2.68,2.76,-2.78,16.4,4,2.57,8.9,-29.1,-96.24,4.42,,-0.37,-8.96,4.1,34.7,812.69,16.42,-14.93,1.0,1.87,1.0,3.51,False
ADPT,under_touch,2024-04-05,2.58,2.66,-3.05,6.1,2,0.82,9.41,-25.22,-96.38,4.18,,16.67,-6.98,16.67,28.29,848.06,21.71,-11.63,4.0,1.55,1.0,3.8,False
ADPT,under_touch,2024-04-11,2.62,2.66,-1.64,6.1,6,0.65,9.68,-23.17,-96.32,4.15,,-10.69,-0.38,35.88,37.79,833.59,43.51,-12.98,4.0,-6.87,2.0,5.02,False
ADPT,under_touch,2024-04-17,2.44,2.67,-8.49,6.1,10,1.62,11.91,-25.38,-96.58,4.99,,6.56,14.34,59.84,35.25,902.46,72.13,-6.56,1.0,-4.1,3.0,8.86,False
ADPT,under_touch,2024-04-24,2.6,2.53,2.83,594525.2,2,0.9,9.78,-9.72,-96.35,5.85,,7.31,22.31,33.08,24.62,840.77,61.54,-4.62,1.0,0.38,1.0,0.73,True
ADPT,under_touch,2024-04-30,2.62,2.64,-0.81,19878.4,3,0.7,8.86,-12.08,-96.32,5.67,,18.7,51.15,36.64,32.06,833.59,60.31,-2.29,15.0,33.21,1.0,0.81,False
ADPT,under_touch,2024-05-20,3.59,3.55,1.26,19878.4,17,0.62,8.3,43.03,-94.96,5.55,,1.67,-5.57,-14.21,17.83,581.34,10.31,-15.88,1.0,-2.79,2.0,1.56,True
ADPT,under_touch,2024-05-31,3.45,3.47,-0.57,3742.5,21,2.79,6.81,17.75,-95.16,5.23,,4.64,-9.28,4.35,33.33,608.99,14.78,-13.33,1.0,-4.06,1.0,1.14,False
ADPT,under_touch,2024-06-04,3.39,3.34,1.47,2132.9,1,1.3,6.74,5.28,-95.24,5.32,,1.77,-9.14,0.0,31.27,621.53,16.81,-11.8,4.0,2.95,1.0,9.01,True
ADPT,under_touch,2024-06-10,3.49,3.51,-0.56,2132.9,5,0.89,7.43,-0.29,-95.1,5.55,,-10.03,-2.87,0.29,20.06,600.86,6.88,-14.33,1.0,-1.15,2.0,2.56,False
ADPT,under_touch,2024-06-14,3.13,3.27,-4.41,936.6,8,0.51,8.95,-15.86,-95.61,4.26,,5.11,15.02,42.17,45.69,681.47,45.37,-4.47,1.0,0.32,1.0,5.02,False
ADPT,under_touch,2024-06-18,3.08,3.04,1.27,487.6,1,1.17,8.72,-14.21,-95.68,4.22,,10.71,10.06,37.34,60.06,694.16,50.97,-2.92,,,1.0,0.37,True
ADTN,under_touch,2023-08-07,7.31,8.21,-10.96,17.2,61,4.15,6.0,-29.91,-84.68,6.4,,10.67,10.26,14.5,10.12,10.4,20.52,-4.24,1.0,3.69,1.0,14.73,False
ADTN,under_touch,2023-10-18,7.04,7.16,-1.63,11.8,50,1.01,5.41,-13.41,-85.24,5.37,,-3.41,-4.55,-21.73,0.71,14.63,5.68,-30.26,1.0,0.28,1.0,1.63,False
ADTN,under_touch,2023-10-20,7.21,7.0,2.96,11.1,1,1.11,5.08,-12.71,-84.88,5.42,,-11.51,1.11,-23.02,-4.02,11.93,3.19,-31.9,1.0,-4.85,1.0,0.04,True
ADTN,under_touch,2023-10-25,6.8,6.68,1.76,9.6,1,0.5,4.87,-15.63,-85.74,5.09,,-1.18,-22.35,-20.74,3.97,18.68,9.41,-27.79,1.0,-2.5,1.0,0.04,True
ADTN,under_touch,2023-10-30,6.31,6.36,-0.82,8.1,1,0.95,5.38,-25.5,-86.77,4.67,,16.16,-13.31,-15.21,15.69,27.89,17.91,-22.19,6.0,-14.58,1.0,1.29,False
ADTN,under_touch,2023-11-07,5.39,6.37,-15.43,8.1,7,4.85,7.88,-30.9,-88.7,5.05,,2.6,-0.56,12.8,32.84,49.72,16.7,-8.91,1.0,-2.04,2.0,20.3,False
ADTN,under_touch,2023-11-09,5.01,5.08,-1.39,1.6,2,1.78,8.84,-34.51,-89.5,5.05,,7.19,7.98,21.96,45.71,61.08,25.55,-2.0,,,1.0,1.78,False
ADTN,under_touch,2024-04-05,5.03,5.11,-1.61,1.6,102,0.9,4.36,-20.29,-89.45,3.8,,-6.16,-6.76,-5.77,11.33,60.44,4.57,-13.72,1.0,0.4,2.0,1.8,False
ADTN,under_touch,2024-04-10,4.94,4.92,0.36,0.6,102,1.26,4.29,-16.13,-89.64,3.91,,-5.87,-3.85,10.73,7.69,63.36,15.99,-12.15,2.0,-4.45,1.0,1.27,True
ADTN,under_touch,2024-04-16,4.63,4.92,-5.95,0.6,106,1.04,4.64,-13.13,-90.29,3.25,,3.24,-5.4,25.92,12.74,74.3,26.35,-6.26,1.0,0.43,2.0,6.35,False
ADTN,under_touch,2024-04-18,4.73,4.61,2.6,0.0,2,0.78,4.64,-13.21,-90.08,3.2,,-3.38,-2.33,13.53,6.34,70.61,23.89,-8.25,5.0,-3.38,1.0,0.22,True
ADTN,under_touch,2024-04-25,4.57,4.61,-0.87,0.0,7,0.73,3.88,-14.1,-90.42,3.03,,1.09,17.51,14.22,12.25,76.59,28.23,-5.03,1.0,-3.06,2.0,1.74,False
ADTN,under_touch,2024-04-30,4.38,4.5,-2.67,868.2,1,0.96,3.96,-16.09,-90.82,2.83,,23.06,33.11,26.71,13.93,84.25,33.79,-0.91,1.0,3.42,1.0,3.34,False
ADTN,under_touch,2024-05-23,5.22,5.25,-0.48,868.2,18,0.99,5.53,14.22,-89.06,4.13,,6.32,2.3,-1.72,16.67,54.6,9.39,-11.11,1.0,0.96,2.0,2.39,False
ADTN,under_touch,2024-06-03,5.6,5.44,2.88,1238.4,5,0.74,4.44,18.14,-88.26,5.25,,-10.0,-11.96,-8.39,20.89,44.11,1.61,-17.14,1.0,-3.39,1.0,1.53,True
ADTN,under_touch,2024-06-06,5.32,5.37,-0.84,748.1,1,1.63,4.27,-2.74,-88.85,4.48,,-4.7,-0.56,-1.69,8.27,51.69,6.95,-12.78,1.0,0.38,1.0,2.15,False
ADTN,under_touch,2024-06-10,5.04,5.29,-4.7,532.8,1,4.32,5.0,-7.69,-89.43,5.44,,-2.18,-2.38,3.97,-6.75,60.12,12.9,-6.35,1.0,1.59,1.0,12.26,False
ADTN,under_touch,2024-06-27,4.99,4.78,4.4,86.6,12,0.45,5.88,-10.09,-89.54,11.02,,4.01,15.83,29.86,12.02,61.72,30.86,0.6,,,1.0,0.21,True
ADUS,upper_breakout,2024-05-10,109.26,108.94,0.29,-5.1,261,0.66,3.48,11.66,-15.3,18.32,1.0,1.28,2.15,6.9,8.71,7.62,7.79,-0.76,,,,,
AEHR,upper_breakout,2023-07-03,44.24,43.86,0.86,-13.7,1,0.78,5.83,6.96,-0.02,48.16,1.0,-12.5,14.31,21.36,8.91,178.71,22.29,-14.44,1.0,-11.03,,,
AEHR,upper_breakout,2023-07-14,48.96,44.23,10.68,-0.4,8,4.58,6.19,13.81,-1.69,72.04,1.0,-1.27,2.61,-6.68,-1.51,151.84,10.5,-7.01,,,,,
AEHR,upper_breakout,2023-08-29,48.18,46.22,4.24,-86.2,13,1.77,6.45,-10.26,-10.94,42.26,1.0,9.61,-2.97,-5.71,-35.37,155.92,10.13,-14.55,,,,,
AEIS,upper_breakout,2023-07-12,114.39,112.75,1.45,-4.3,7,1.57,2.3,6.7,-8.89,21.99,1.0,4.57,2.21,-0.49,-7.56,188.08,10.48,-2.46,,,,,
AEIS,upper_breakout,2023-08-14,113.13,112.31,0.73,-4.3,30,0.56,3.28,-5.96,-10.48,23.85,2.0,-0.06,0.72,-8.54,-9.75,191.29,5.79,-9.03,2.0,-1.22,,,
AEIS,upper_breakout,2023-08-21,113.06,112.21,0.76,-4.3,35,0.68,3.56,-2.78,-10.54,22.86,3.0,0.78,1.05,-9.98,-13.62,191.47,5.86,-10.02,12.0,-6.47,,,
AEIS,upper_breakout,2023-12-13,104.88,101.16,3.68,-44.9,71,1.88,2.91,11.43,-17.01,26.52,1.0,3.06,5.68,-2.54,0.65,214.21,8.11,-4.5,,,,,
AEO,upper_breakout,2023-07-26,13.66,13.4,1.91,-40.2,119,1.2,3.0,15.08,-64.97,54.07,1.0,5.64,12.81,15.89,8.2,19.25,18.89,-0.59,,,,,
AEVA,upper_breakout,2024-03-19,26.0,7.34,254.18,-58.1,576,0.35,8.73,446.22,-76.18,40.46,1.0,-86.62,-84.19,-88.54,-86.15,-13.77,-80.42,-88.69,1.0,-81.5,,,
AEVA,under_touch,2023-07-05,5.75,5.62,2.4,290.7,29,0.84,9.8,-14.18,-94.73,6.08,,17.39,12.17,0.87,-11.3,289.91,24.35,-8.7,14.0,4.35,1.0,0.27,True
AEVA,under_touch,2023-07-21,6.3,5.99,5.15,290.7,41,0.75,7.85,10.53,-94.23,5.63,,-3.17,-7.94,-19.05,-32.54,255.87,2.86,-20.63,2.0,-4.76,2.0,0.69,True
AEVA,under_touch,2023-07-27,5.9,6.12,-3.63,290.7,45,0.82,8.11,0.0,-94.6,4.36,,-5.08,-11.02,-15.76,-35.76,280.0,7.12,-17.8,1.0,3.39,3.0,5.27,False
AEVA,under_touch,2023-08-03,5.6,5.66,-1.06,157.8,20,1.39,7.53,-3.45,-94.87,3.76,,-6.25,-8.93,-15.89,-31.79,300.36,6.25,-16.43,2.0,1.79,1.0,1.06,False
AEVA,under_touch,2023-08-09,5.05,5.36,-5.87,99.9,1,1.65,8.56,-25.19,-95.37,4.12,,5.94,2.97,-5.54,-31.68,343.96,10.89,-7.33,1.0,3.96,1.0,6.8,False
AEVA,under_touch,2023-08-15,5.1,5.03,1.3,54.0,4,0.8,7.87,-24.44,-95.33,4.21,,-3.14,0.98,-13.73,-24.9,339.61,9.8,-13.73,4.0,-3.14,1.0,0.68,True
AEVA,under_touch,2023-08-21,4.94,5.07,-2.55,54.0,8,1.39,8.02,-21.59,-95.47,4.79,,2.23,9.31,-15.59,-24.7,353.85,9.31,-17.81,1.0,0.0,2.0,4.32,False
AEVA,under_touch,2023-08-31,4.71,4.89,-3.76,33.0,8,1.82,6.25,-15.89,-95.69,4.44,,-0.42,-9.55,-18.9,-45.44,376.01,14.65,-25.69,4.0,1.27,1.0,4.38,False
AEVA,under_touch,2023-09-07,4.77,4.92,-2.98,33.0,12,1.21,6.18,-5.54,-95.63,4.05,,-6.29,-19.29,-27.67,-42.56,370.02,2.73,-29.77,1.0,-1.68,2.0,4.81,False
AEVA,under_touch,2023-09-11,4.6,4.58,0.4,8.5,1,1.6,6.49,-14.81,-95.79,4.08,,-7.61,-21.3,-21.74,-31.3,387.39,6.09,-27.17,2.0,-4.35,1.0,0.91,True
AEVA,under_touch,2023-09-15,4.26,4.59,-7.14,8.5,5,1.78,7.34,-16.47,-96.1,3.7,,-11.03,-10.33,-15.49,-31.92,426.29,3.52,-21.36,1.0,-0.23,2.0,7.14,False
AEVA,under_touch,2023-09-21,3.85,4.59,-16.18,8.5,9,0.81,7.92,-25.96,-96.47,3.25,,-1.56,-10.39,-18.18,-29.87,482.34,4.94,-18.18,1.0,-1.56,3.0,17.27,False
AEVA,under_touch,2023-09-27,3.69,3.58,3.06,1652.6,1,0.52,6.95,-28.35,-96.62,3.25,,-1.08,3.79,-26.83,-31.44,507.59,9.49,-31.17,3.0,-1.9,1.0,0.01,True
AEVA,under_touch,2023-10-03,3.35,3.75,-10.59,1652.6,5,1.29,7.01,-37.96,-96.93,2.87,,12.84,11.04,-25.67,-18.81,569.25,19.1,-27.76,1.0,8.96,2.0,10.59,False
AEVA,under_touch,2023-10-19,3.15,3.35,-5.97,0.0,11,0.77,9.02,-18.18,-97.11,2.19,,-13.02,-13.02,-14.29,24.13,611.75,9.52,-26.03,1.0,-1.9,1.0,5.97,False
AEVA,under_touch,2023-10-25,2.7,2.87,-5.92,141.7,1,1.74,9.97,-26.83,-97.53,1.95,,-11.85,22.22,-6.3,34.44,730.37,27.78,-13.7,1.0,1.48,1.0,11.5,False
AEVA,under_touch,2023-10-27,2.57,2.72,-5.63,646673.2,1,1.0,10.01,-32.72,-97.65,1.77,,19.84,12.84,-2.72,74.71,772.37,34.24,-9.34,1.0,-3.11,1.0,7.83,False
AEVA,under_touch,2023-11-01,2.38,2.42,-1.65,0.0,1,0.9,9.9,-34.79,-97.82,1.5,,38.66,24.37,17.23,59.24,842.02,44.96,2.52,,,1.0,3.72,False
AFCG,upper_breakout,2023-07-26,9.8,9.71,0.94,-29.4,161,1.19,2.67,6.87,-43.84,1.34,1.0,-5.82,-9.49,-9.59,-11.53,-69.29,1.94,-16.02,3.0,-3.47,,,
AFCG,upper_breakout,2023-12-21,8.84,8.73,1.3,-28.2,103,1.58,3.0,12.47,-49.34,1.29,1.0,-6.9,-6.9,-7.58,-11.54,-65.95,3.39,-10.86,1.0,-1.92,,,
AFCG,upper_breakout,2023-12-26,8.96,8.7,2.94,-28.2,105,1.68,3.2,12.99,-48.65,1.43,2.0,-9.15,-7.59,-8.82,-14.17,-66.41,2.01,-12.05,2.0,-6.81,,,
AFCG,upper_breakout,2024-03-15,8.56,8.56,0.02,-26.4,54,1.53,2.24,6.87,-50.95,1.06,1.0,4.21,-3.62,-7.36,-2.34,-64.84,6.19,-8.18,10.0,-3.62,,,
AFCG,upper_breakout,2024-06-17,8.58,8.54,0.51,-24.2,57,1.11,2.17,2.39,-50.83,0.84,1.0,-7.34,-2.8,13.87,15.38,-64.92,14.22,-35.78,1.0,-0.82,,,
AFCG,upper_breakout,2024-06-20,8.56,8.52,0.49,-24.2,59,2.53,1.89,0.23,-50.95,0.96,2.0,-5.37,-2.8,9.23,15.42,-64.84,14.84,-35.63,2.0,-6.07,,,
AFCG,under_touch,2023-07-03,8.62,8.56,0.74,434.3,1,0.48,3.78,5.25,-50.6,1.43,,1.62,5.45,10.67,4.06,-65.08,15.89,-2.32,1.0,-0.23,1.0,1.25,True
AFCG,under_touch,2023-07-14,8.69,8.72,-0.36,337.3,6,0.77,3.0,0.93,-50.2,1.38,,0.69,12.2,1.73,4.72,-65.36,14.96,-1.5,5.0,0.69,1.0,1.04,False
AFCG,under_touch,2023-07-20,8.98,8.93,0.59,337.3,10,0.53,2.38,-0.99,-48.54,1.16,,8.02,3.67,-5.68,-1.45,-66.48,11.25,-5.9,1.0,-2.56,2.0,0.53,True
AFCG,under_touch,2023-08-04,9.44,9.18,2.81,273.5,9,0.54,3.38,9.13,-45.9,1.3,,-6.36,-11.44,-4.03,-18.64,-68.11,0.74,-12.82,1.0,-3.07,1.0,0.35,True
AFCG,under_touch,2023-08-09,8.87,8.97,-1.13,218.0,1,1.62,4.03,1.14,-49.17,1.34,,-2.93,-0.11,-0.45,-11.84,-66.07,5.41,-7.22,1.0,1.58,1.0,4.58,False
AFCG,under_touch,2023-08-16,8.61,8.73,-1.32,162.0,5,0.81,3.55,-4.65,-50.66,1.27,,2.9,7.55,0.81,-7.9,-65.04,8.59,-4.41,1.0,-1.63,1.0,1.55,False
AFCG,under_touch,2023-08-18,8.36,8.48,-1.39,128.9,1,1.17,3.44,-4.46,-52.09,1.3,,6.1,8.37,7.06,-5.38,-64.0,11.84,-1.56,1.0,1.32,1.0,2.45,False
AFCG,under_touch,2023-09-14,8.68,8.63,0.55,103.0,17,1.24,2.91,0.81,-50.26,1.07,,-0.12,-8.18,-8.64,-13.59,-65.32,3.92,-15.9,5.0,-0.12,1.0,0.84,True
AFCG,under_touch,2023-09-21,8.67,8.75,-0.97,103.0,22,0.87,2.86,-2.14,-50.32,1.04,,-8.07,-9.8,-10.96,-12.69,-65.28,0.46,-15.8,1.0,-1.73,2.0,1.19,False
AFCG,under_touch,2023-09-25,8.56,8.51,0.58,85.2,1,1.51,2.87,-3.49,-50.95,1.11,,-10.28,-8.29,-12.62,-9.23,-64.84,1.52,-14.72,1.0,-1.99,1.0,0.24,True
AFCG,under_touch,2023-09-29,8.04,8.59,-6.45,85.2,5,1.15,3.4,-11.45,-53.93,1.12,,-2.61,-2.61,-9.58,-1.37,-62.56,1.12,-10.7,1.0,-4.48,2.0,7.5,False
AFCG,under_touch,2023-10-02,7.68,7.93,-3.09,49.4,2,1.2,3.68,-15.23,-55.99,1.1,,2.21,2.99,-4.56,0.91,-60.81,5.86,-6.51,1.0,-1.82,1.0,3.6,False
AFCG,under_touch,2023-10-24,7.34,7.38,-0.57,20.7,15,0.65,2.88,-12.51,-57.94,0.96,,-1.36,2.59,7.77,16.08,-58.99,8.04,-2.86,1.0,-1.77,1.0,1.38,False
AFCG,under_touch,2023-11-01,7.21,7.2,0.17,13.4,5,1.4,2.66,-5.75,-58.68,0.66,,2.91,6.66,7.77,14.15,-58.25,11.23,-0.83,8.0,-0.42,1.0,0.94,True
AFCG,under_touch,2023-11-13,7.18,7.23,-0.65,13.4,13,1.82,3.1,-9.23,-58.85,0.74,,8.22,7.94,13.65,14.9,-58.08,18.25,1.81,,,2.0,1.06,False
AFCG,under_touch,2024-02-23,7.69,7.48,2.81,13.4,82,1.15,2.95,-5.88,-55.93,1.04,,2.6,5.59,15.99,5.33,-60.86,17.43,-0.52,,,3.0,0.4,True
AFRI,upper_breakout,2023-08-22,11.25,11.23,0.21,-27.2,45,0.39,2.65,2.93,-31.28,0.15,1.0,0.27,-2.22,-0.09,-3.11,-5.87,6.67,-4.53,2.0,-2.13,,,
AFRI,upper_breakout,2023-08-25,11.2,11.18,0.14,-27.2,48,0.48,2.82,1.54,-31.58,0.13,2.0,-1.87,-1.43,1.07,-3.93,-5.45,7.14,-4.11,1.0,-2.41,,,
AFRI,upper_breakout,2023-08-29,11.28,11.16,1.11,-27.2,50,1.05,3.67,4.16,-31.09,0.12,3.0,-2.48,-3.01,1.24,-4.17,-6.12,6.38,-4.08,1.0,-1.86,,,
AFRI,upper_breakout,2023-08-31,11.14,11.13,0.11,-27.2,52,0.3,4.03,0.91,-31.95,0.11,4.0,-0.63,4.04,1.35,-3.77,-4.94,7.72,-1.89,1.0,-1.35,,,
AFRI,upper_breakout,2023-09-08,11.07,11.06,0.1,-27.2,57,0.19,4.41,1.47,-32.38,0.09,5.0,4.7,2.35,1.63,-0.09,-4.34,8.4,-1.26,1.0,-0.27,,,
AFRI,upper_breakout,2023-09-12,11.09,11.03,0.54,-27.2,59,0.16,4.52,1.19,-32.25,0.09,6.0,2.16,1.44,-1.17,-1.17,-4.51,8.21,-2.25,1.0,-1.35,,,
AFRI,upper_breakout,2023-09-14,11.08,11.0,0.7,-27.2,61,1.37,4.48,0.82,-32.32,0.08,7.0,0.63,2.89,-3.7,-1.17,-4.42,8.3,-5.69,20.0,-3.7,,,
AFRI,upper_breakout,2023-10-13,10.92,10.72,1.9,-27.2,82,0.88,3.25,-5.78,-33.29,0.09,8.0,-1.65,-1.83,1.92,1.65,-3.02,5.13,-5.04,,,,,
AFRI,under_touch,2023-07-31,11.07,10.93,1.25,120.0,50,1.25,3.87,0.91,-32.38,0.15,,-1.45,-0.99,-1.26,1.63,-4.34,7.14,-3.43,1.0,-2.17,1.0,0.03,True
AFRI,under_touch,2023-08-04,10.81,10.88,-0.64,116.6,3,0.58,3.98,-3.57,-33.96,0.14,,3.42,2.04,1.67,3.79,-2.04,9.71,-0.65,1.0,0.93,1.0,1.74,False
AFRI,under_touch,2023-08-16,10.99,10.95,0.37,113.2,8,1.3,3.39,-0.09,-32.86,0.16,,4.28,0.73,0.82,-2.91,-3.64,7.92,-2.27,6.0,0.18,1.0,0.18,True
AFRI,under_touch,2023-08-22,11.25,11.08,1.51,113.2,12,0.39,2.65,2.93,-31.28,0.15,,0.27,-2.22,-0.09,-3.11,-5.87,6.67,-4.53,2.0,-2.13,2.0,0.56,True
AFRI,under_touch,2023-08-28,10.93,11.22,-2.55,113.2,16,1.49,3.53,-1.26,-33.23,0.13,,1.01,1.46,2.93,2.47,-3.11,9.79,-1.01,2.0,1.28,3.0,4.25,False
AFRI,under_touch,2023-09-11,11.04,11.02,0.18,105.4,9,0.55,4.47,-1.25,-32.56,0.09,,2.54,2.54,0.0,-0.45,-4.08,8.7,-0.91,2.0,-0.91,1.0,0.81,True
AFRI,under_touch,2023-09-15,11.59,11.0,5.35,103.3,2,6.08,4.62,5.36,-29.2,0.11,,-2.24,-2.59,-5.78,-3.97,-8.63,2.5,-9.84,10.0,-2.59,1.0,0.38,True
AFRI,under_touch,2023-09-28,11.4,11.28,1.03,103.3,11,0.32,3.56,2.98,-30.36,0.09,,0.53,-6.4,-4.39,-2.02,-7.11,1.32,-9.04,1.0,-0.96,2.0,2.43,True
AFRI,under_touch,2023-10-03,11.17,11.1,0.62,99.3,3,0.45,3.43,1.18,-31.77,0.09,,-1.88,-2.51,-1.16,-1.07,-5.19,3.4,-7.16,4.0,-1.16,1.0,0.46,True
AFRI,under_touch,2023-10-09,11.04,11.22,-1.63,99.3,7,1.56,2.84,0.0,-32.56,0.09,,-1.45,-2.54,-0.45,1.18,-4.08,3.99,-6.07,1.0,-0.72,2.0,1.99,False
AFRI,under_touch,2023-10-11,10.8,10.87,-0.63,93.7,1,1.99,3.29,-1.28,-34.03,0.11,,0.93,0.09,2.78,4.44,-1.94,6.3,-3.98,1.0,-1.2,1.0,2.84,False
AFRI,under_touch,2023-10-16,10.88,10.5,3.6,87.5,2,2.48,3.8,-3.89,-33.54,0.09,,-1.1,-0.92,1.75,0.74,-2.67,5.51,-3.49,9.0,-1.47,1.0,1.26,True
AFRI,under_touch,2023-10-27,10.72,10.74,-0.19,87.5,11,2.72,5.05,-5.05,-34.51,0.14,,3.17,3.82,3.82,-0.37,-1.21,9.51,-0.19,9.0,2.15,2.0,2.24,False
AFRI,under_touch,2023-11-02,10.97,10.85,1.12,87.5,15,0.39,4.9,-4.28,-32.99,0.15,,-0.18,2.1,0.82,-3.46,-3.46,7.02,-1.73,5.0,-0.18,3.0,0.91,True
AFRI,under_touch,2023-11-09,10.95,10.98,-0.32,87.5,20,0.25,3.77,2.62,-33.11,0.12,,2.28,2.01,2.56,-3.56,-3.29,7.21,-1.55,10.0,2.01,4.0,0.5,False
AFRI,under_touch,2023-11-17,11.47,11.15,2.87,87.5,26,0.97,2.55,6.8,-29.93,0.12,,-2.96,-2.62,-2.96,-8.37,-7.67,2.35,-6.02,4.0,-2.62,5.0,0.81,True
AFRI,under_touch,2023-11-24,11.17,11.26,-0.82,87.5,30,2.4,3.1,2.48,-31.77,0.11,,-0.98,0.54,-0.63,-5.64,-5.19,3.85,-5.1,1.0,-0.36,6.0,2.33,False
AFRI,under_touch,2023-11-28,10.95,10.98,-0.24,83.5,1,1.13,3.22,1.58,-33.11,0.1,,2.01,0.09,-5.02,-3.74,-3.29,5.94,-6.58,6.0,1.28,1.0,0.33,False
AFRI,under_touch,2023-12-04,11.17,11.08,0.79,83.5,5,0.53,3.3,0.99,-31.77,0.11,,-0.63,-0.36,-4.3,-5.1,-5.19,3.85,-8.42,2.0,-0.72,2.0,0.11,True
AFRI,under_touch,2023-12-11,11.1,11.22,-1.04,83.5,10,1.07,3.13,-0.27,-32.19,0.11,,0.27,-3.78,-4.32,-4.86,-4.59,4.5,-7.84,1.0,-1.26,3.0,1.76,False
AFRI,under_touch,2023-12-13,11.38,10.97,3.78,80.1,1,0.64,2.85,-0.96,-30.48,0.11,,-3.08,-7.91,-7.21,-8.44,-6.94,1.93,-10.11,4.0,-4.66,1.0,0.23,True
AFRI,under_touch,2023-12-19,10.85,11.07,-1.97,80.1,5,7.31,3.07,-7.58,-33.72,0.17,,-4.15,-1.57,-2.3,-3.41,-2.4,5.07,-5.71,1.0,1.66,2.0,1.97,False
AFRI,under_touch,2023-12-21,11.03,10.9,1.2,77.7,2,2.59,3.26,-4.25,-32.62,0.19,,-3.99,-3.63,-4.44,-5.71,-3.99,3.35,-7.25,2.0,-3.17,1.0,1.92,True
AFRI,under_touch,2024-01-09,10.56,10.4,1.51,69.7,8,0.27,3.58,-5.97,-35.49,0.49,,0.09,-0.19,-0.57,-0.85,0.28,1.33,-8.81,6.0,-0.47,1.0,0.03,True
AFRI,under_touch,2024-01-18,10.51,10.53,-0.24,69.7,14,0.08,1.35,-5.57,-35.8,0.48,,0.0,0.86,0.29,-1.05,0.76,2.28,-8.37,3.0,0.29,2.0,0.24,False
AFRI,under_touch,2024-01-24,10.54,10.62,-0.79,69.7,18,0.11,0.99,-5.05,-35.61,0.39,,-0.95,-0.38,-1.04,-0.38,0.47,1.99,-8.63,1.0,-0.28,3.0,0.88,False
AFRI,under_touch,2024-01-25,10.51,10.55,-0.4,68.7,1,0.36,0.93,-1.59,-35.8,0.32,,0.86,0.48,-0.67,-1.62,0.76,2.28,-8.37,1.0,0.29,1.0,0.4,False
AFRI,under_touch,2024-01-29,10.36,10.55,-1.82,68.3,1,2.04,1.46,-1.15,-36.71,0.2,,0.87,0.58,1.16,-0.29,2.22,3.76,-0.97,1.0,0.77,1.0,8.74,False
